id,date,user,pc,activity,source_ip,status
{21TELO9L-YDA09Q16-A3KL},01/15/2025 10:17:26,U0017,PC-5017,Logon,192.168.1.37,Success
{N4L6BP6O-JC6ON5ZZ-679A},01/15/2025 19:47:37,U0017,PC-5017,Logoff,192.168.1.37,Success
{LO36JWBW-NUHPHTN0-UONQ},01/16/2025 10:28:34,U0017,PC-5017,Logon,192.168.1.37,Success
{IPT6UR9X-RWNNVGQC-QNYI},01/16/2025 19:00:33,U0017,PC-5017,Logoff,192.168.1.37,Success
{E51M4WU3-GA9TA76N-FCQM},01/17/2025 10:01:05,U0017,PC-5017,Logon,192.168.1.37,Success
{QQZYEKV2-DY4TKVV7-PGF7},01/17/2025 19:20:07,U0017,PC-5017,Logoff,192.168.1.37,Success
{356J0JE3-MKR4L2E4-F4N3},01/20/2025 10:28:03,U0017,PC-5017,Logon,192.168.1.37,Success
{A0CO76O8-QHE4QGFU-LZ2A},01/20/2025 19:45:36,U0017,PC-5017,Logoff,192.168.1.37,Success
{S83GYZIE-PO772NRC-MUZ8},01/21/2025 10:05:31,U0017,PC-5017,Logon,192.168.1.37,Success
{U9V45D3D-GC50I32B-UHBC},01/21/2025 19:05:07,U0017,PC-5017,Logoff,192.168.1.37,Success
{LA8JZ9DS-2ULK3FUQ-VU5O},01/22/2025 10:27:37,U0017,PC-5017,Logon,192.168.1.37,Success
{J81O082S-FR23C60C-JBMU},01/22/2025 19:08:38,U0017,PC-5017,Logoff,192.168.1.37,Success
{HGQK820P-S5I5FTOJ-TBPG},01/23/2025 10:39:25,U0017,PC-5017,Logon,192.168.1.37,Success
{9967ST8L-I72W4OEB-MQPJ},01/23/2025 19:35:14,U0017,PC-5017,Logoff,192.168.1.37,Success
{MWMNOHG3-VTL1DRZ0-XV6D},01/24/2025 10:03:25,U0017,PC-5017,Logon,192.168.1.37,Success
{QSNVYF2Z-QOYGWOW7-L7J7},01/24/2025 19:05:06,U0017,PC-5017,Logoff,192.168.1.37,Success
{YG626M8A-41ZBLM57-6M2Y},01/27/2025 10:57:05,U0017,PC-5017,Logon,192.168.1.37,Success
{P6MPB4DP-GEVBM0YX-6X3B},01/27/2025 19:37:16,U0017,PC-5017,Logoff,192.168.1.37,Success
{8W81AYUA-M75PSZ1C-TW68},01/28/2025 10:25:18,U0017,PC-5017,Logon,192.168.1.37,Success
{5WGTM16Y-MBNBOR7A-AU76},01/28/2025 19:41:21,U0017,PC-5017,Logoff,192.168.1.37,Success
{CNPJ269S-YE6HG4LZ-95AO},01/29/2025 10:35:03,U0017,PC-5017,Logon,192.168.1.37,Success
{14MAFMAR-9LEOKQJU-WXU2},01/29/2025 19:29:24,U0017,PC-5017,Logoff,192.168.1.37,Success
{HLDA2UX6-4BIW8UOJ-A5EN},01/30/2025 10:14:50,U0017,PC-5017,Logon,192.168.1.37,Success
{2WA6M96M-5U2TLUGG-01LO},01/30/2025 19:28:14,U0017,PC-5017,Logoff,192.168.1.37,Success
{IY525FNS-CQQAVAQD-MFZT},01/31/2025 10:14:53,U0017,PC-5017,Logon,192.168.1.37,Success
{P8D20GM6-2S60YUP1-SHNT},01/31/2025 19:11:12,U0017,PC-5017,Logoff,192.168.1.37,Success
{L0YQZDUB-B9MIT3VH-TN7S},02/01/2025 14:56:00,U0017,PC-5017,Logon,192.168.1.37,Success
{2J8LBDSG-1FBTWTW4-IXFJ},02/03/2025 10:57:11,U0017,PC-5017,Logon,192.168.1.37,Success
{RKHE0SDP-8MVHAEWA-BHB7},02/03/2025 19:17:17,U0017,PC-5017,Logoff,192.168.1.37,Success
{HEZR4E5I-ZB1EDMBJ-HY3M},02/04/2025 10:44:09,U0017,PC-5017,Logon,192.168.1.37,Success
{I3QM6DTE-CAFVO5Y0-QNV4},02/04/2025 19:50:38,U0017,PC-5017,Logoff,192.168.1.37,Success
{0TE2J403-CNFU2HER-SNUN},02/05/2025 10:10:37,U0017,PC-5017,Logon,192.168.1.37,Success
{46Q16NZ7-DSONKK1J-XPP9},02/05/2025 19:53:26,U0017,PC-5017,Logoff,192.168.1.37,Success
{VGIPAXNQ-EGE5EKFH-OE3M},02/06/2025 10:43:19,U0017,PC-5017,Logon,192.168.1.37,Success
{ZJFY4W8T-R98W07FI-L3DV},02/06/2025 19:41:35,U0017,PC-5017,Logoff,192.168.1.37,Success
{JHMIE898-9GNCTIJH-33IC},02/07/2025 10:43:24,U0017,PC-5017,Logon,192.168.1.37,Success
{4TONZNQ0-6UJLQV62-J16W},02/07/2025 19:53:23,U0017,PC-5017,Logoff,192.168.1.37,Success
{NQ4O7VS8-CHKCMNT6-U777},02/10/2025 10:15:27,U0017,PC-5017,Logon,192.168.1.37,Success
{DM1VL7UO-4G4IQ9EN-Z9JN},02/10/2025 19:19:32,U0017,PC-5017,Logoff,192.168.1.37,Success
{K98XVI67-3KLLZCUH-1I8Y},02/11/2025 10:59:52,U0017,PC-5017,Logon,192.168.1.37,Success
{TYE737FE-NTD7KFN8-K6P6},02/11/2025 19:01:01,U0017,PC-5017,Logoff,192.168.1.37,Success
{J4XYBRXF-X3AT253I-QQUO},02/12/2025 10:51:29,U0017,PC-5017,Logon,192.168.1.37,Success
{GQE6XB1Z-337C7NXX-BAF4},02/12/2025 19:20:26,U0017,PC-5017,Logoff,192.168.1.37,Success
{ELLX8EAK-8YE71TWD-96HH},02/13/2025 10:11:46,U0017,PC-5017,Logon,192.168.1.37,Success
{MF1GZVG0-42MZ8M6X-HIGX},02/13/2025 19:39:22,U0017,PC-5017,Logoff,192.168.1.37,Success
{PZGSVANR-Y632IIPS-8QDB},01/15/2025 08:49:52,U0018,PC-5018,Logon,192.168.1.38,Success
{SOR8133H-BAEOM43T-6UU8},01/15/2025 19:29:02,U0018,PC-5018,Logoff,192.168.1.38,Success
{8R2W71TJ-OHPJF989-9FFZ},01/16/2025 08:45:05,U0018,PC-5018,Logon,192.168.1.38,Success
{DVJFUY0F-39WG0MCG-59MN},01/16/2025 19:01:40,U0018,PC-5018,Logoff,192.168.1.38,Success
{O3WZ5I4E-BO2J3AYI-UKEU},01/17/2025 08:03:57,U0018,PC-5018,Logon,192.168.1.38,Success
{5C1GXSKO-UZXNLJRN-JCGW},01/17/2025 19:09:00,U0018,PC-5018,Logoff,192.168.1.38,Success
{9JC1YLJU-YUN9VQR2-C23A},01/18/2025 10:27:00,U0018,PC-5018,Logon,192.168.1.38,Success
{AWXD0DL7-U1P8OTXO-USHF},01/20/2025 08:10:42,U0018,PC-5018,Logon,192.168.1.38,Success
{RCV1EXYB-8Z8TRTM4-77Y6},01/20/2025 19:31:57,U0018,PC-5018,Logoff,192.168.1.38,Success
{LED1LG8Y-2WGEBEC4-1RN9},01/21/2025 08:44:44,U0018,PC-5018,Logon,192.168.1.38,Success
{Q7RZAPUO-LXPOUV75-D3NM},01/21/2025 19:36:40,U0018,PC-5018,Logoff,192.168.1.38,Success
{JLAILHHV-NJPGQC5U-MUNL},01/22/2025 08:44:02,U0018,PC-5018,Logon,192.168.1.38,Success
{NQANDTQY-PICLKS44-1WMK},01/22/2025 19:03:44,U0018,PC-5018,Logoff,192.168.1.38,Success
{I9157KHZ-22KEUVIV-48JU},01/23/2025 08:42:27,U0018,PC-5018,Logon,192.168.1.38,Success
{UJOA14ZG-IVSE00HU-3X5U},01/23/2025 19:18:14,U0018,PC-5018,Logoff,192.168.1.38,Success
{DF891QCG-41RK4MKZ-OM2E},01/24/2025 08:59:17,U0018,PC-5018,Logon,192.168.1.38,Success
{BAKU4NC0-IBA65D2H-5LOM},01/24/2025 19:49:08,U0018,PC-5018,Logoff,192.168.1.38,Success
{MYQA78CU-HCZTGZOH-C7TB},01/27/2025 08:21:37,U0018,PC-5018,Logon,192.168.1.38,Success
{6GO70BIL-KJHDKXZO-0YX2},01/27/2025 19:13:18,U0018,PC-5018,Logoff,192.168.1.38,Success
{BT68LZF4-NUB5XX9P-KQGB},01/28/2025 08:34:53,U0018,PC-5018,Logon,192.168.1.38,Success
{T2NBFU7P-MQM57FHS-F2AA},01/28/2025 19:09:14,U0018,PC-5018,Logoff,192.168.1.38,Success
{UDHAAHOP-0E62N3PP-1VM3},01/29/2025 08:21:25,U0018,PC-5018,Logon,192.168.1.38,Success
{XHC660UJ-RIHZ8EEK-C8U0},01/29/2025 19:11:17,U0018,PC-5018,Logoff,192.168.1.38,Success
{AQFF2K5C-3Z6J5Q1D-7XYL},01/30/2025 08:58:49,U0018,PC-5018,Logon,192.168.1.38,Success
{V57BMTT7-FYWM5CFV-2VYN},01/30/2025 19:50:53,U0018,PC-5018,Logoff,192.168.1.38,Success
{KJS08RWQ-1CGEDBT8-BZ9T},01/31/2025 08:48:34,U0018,PC-5018,Logon,192.168.1.38,Success
{69C45RY2-7VMVWJMV-06DD},01/31/2025 19:03:42,U0018,PC-5018,Logoff,192.168.1.38,Success
{JHQFMKFN-NL3VX4GH-0Y3H},02/03/2025 08:24:47,U0018,PC-5018,Logon,192.168.1.38,Success
{4K4RV7AQ-2ANY1YC1-L2QJ},02/03/2025 19:56:57,U0018,PC-5018,Logoff,192.168.1.38,Success
{GPXF50OJ-QRLG6UAC-OTFV},02/04/2025 08:44:57,U0018,PC-5018,Logon,192.168.1.38,Success
{VEL57OBV-LXUIIY3X-GWK1},02/04/2025 01:36:46,U0018,PC-5018,Logon,192.168.1.38,Success
{CXWAYMH0-IT4BU4I4-CXGF},02/04/2025 19:27:24,U0018,PC-5018,Logoff,192.168.1.38,Success
{2NKX5ZT5-TT9KA1DL-UCLL},02/05/2025 08:53:11,U0018,PC-5018,Logon,192.168.1.38,Success
{US7PSILL-0NO8OL0V-0HXE},02/05/2025 22:02:50,U0018,PC-5018,Logon,192.168.1.38,Success
{3GGAYBFJ-H9KRS51Z-EQWF},02/05/2025 19:59:27,U0018,PC-5018,Logoff,192.168.1.38,Success
{VVWUSXSH-0AHPO00Z-CMHF},02/06/2025 08:48:26,U0018,PC-5018,Logon,192.168.1.38,Success
{DLB3J56T-AMY74WXU-WCOZ},02/06/2025 19:12:55,U0018,PC-5018,Logoff,192.168.1.38,Success
{QPII49H5-VN28HR6C-MEWT},02/07/2025 08:10:52,U0018,PC-5018,Logon,192.168.1.38,Success
{ODPK1ACF-SF6ZFY40-I6QV},02/07/2025 19:25:11,U0018,PC-5018,Logoff,192.168.1.38,Success
{70ZO6RDB-103GW7S4-3ICE},02/10/2025 08:20:45,U0018,PC-5018,Logon,192.168.1.38,Success
{7ZMVUTIY-MR0AZ0ZN-Z3T1},02/10/2025 19:07:29,U0018,PC-5018,Logoff,192.168.1.38,Success
{M3EQLSU8-MIJPW105-UVQW},02/11/2025 08:39:55,U0018,PC-5018,Logon,192.168.1.38,Success
{1UOAA2QY-RUY4KJ8G-VSKO},02/11/2025 02:27:37,U0018,PC-5018,Logon,192.168.1.38,Success
{SWH0TT9K-VBKAVXSO-A8E5},02/11/2025 19:53:29,U0018,PC-5018,Logoff,192.168.1.38,Success
{O8BOT6AT-J4MDHUTT-52LK},02/12/2025 08:02:10,U0018,PC-5018,Logon,192.168.1.38,Success
{0J49TO5A-7QNAABMO-YD52},02/12/2025 19:39:38,U0018,PC-5018,Logoff,192.168.1.38,Success
{H68NDJU3-9X6KQB16-6XTF},02/13/2025 08:22:41,U0018,PC-5018,Logon,192.168.1.38,Success
{WHNYBJK8-JV7OJMP6-O6F7},02/13/2025 19:01:07,U0018,PC-5018,Logoff,192.168.1.38,Success
{2ELMV5E7-1G4EAI7X-K2JL},01/15/2025 07:24:09,U0019,PC-5019,Logon,192.168.1.39,Success
{KK2NIPG4-3TLRCELM-DZ5V},01/15/2025 16:57:24,U0019,PC-5019,Logoff,192.168.1.39,Success
{IEGD572I-2F8RPJX0-WUZL},01/16/2025 07:00:47,U0019,PC-5019,Logon,192.168.1.39,Success
{GYG4F4DE-SRWQB6TW-NVJQ},01/16/2025 16:20:10,U0019,PC-5019,Logoff,192.168.1.39,Success
{INH1K504-K34EUZ9Q-J4VB},01/17/2025 07:17:30,U0019,PC-5019,Logon,192.168.1.39,Success
{SBHTP5CH-3SVG7SS6-3UMG},01/17/2025 16:14:31,U0019,PC-5019,Logoff,192.168.1.39,Success
{TGYLEYO3-HLI32BS5-MYGK},01/20/2025 07:18:52,U0019,PC-5019,Logon,192.168.1.39,Success
{DR07VO79-I3EVJN2J-6BVV},01/20/2025 16:24:31,U0019,PC-5019,Logoff,192.168.1.39,Success
{BBVMIA63-YMDDVXKK-XO0S},01/21/2025 07:01:44,U0019,PC-5019,Logon,192.168.1.39,Success
{W74WQNG6-N1RWU1ES-EVGC},01/21/2025 16:33:19,U0019,PC-5019,Logoff,192.168.1.39,Success
{QTXXWCET-GV46Q71T-6JLD},01/22/2025 07:47:37,U0019,PC-5019,Logon,192.168.1.39,Success
{7P1F99DG-HBTMPT1U-V94C},01/22/2025 16:17:50,U0019,PC-5019,Logoff,192.168.1.39,Success
{U5A2X54U-44QUNF57-VH2D},01/23/2025 07:58:21,U0019,PC-5019,Logon,192.168.1.39,Success
{LS11Q01Y-HYA0EIVA-8T49},01/23/2025 16:53:42,U0019,PC-5019,Logoff,192.168.1.39,Success
{XLE0BCT3-24ZBL5KZ-HCMZ},01/24/2025 07:19:08,U0019,PC-5019,Logon,192.168.1.39,Success
{RNO6CYSV-UHIWZWT9-94PN},01/24/2025 16:50:33,U0019,PC-5019,Logoff,192.168.1.39,Success
{X43IRGM5-DKOYBESI-RQ4T},01/27/2025 07:15:05,U0019,PC-5019,Logon,192.168.1.39,Success
{XOMIGC3J-3YC6WZ8L-6M5W},01/27/2025 16:26:49,U0019,PC-5019,Logoff,192.168.1.39,Success
{3BNEGUAR-HJRHE45J-JJE1},01/28/2025 07:19:26,U0019,PC-5019,Logon,192.168.1.39,Success
{LHAO2POZ-4XV87UGT-47S1},01/28/2025 16:14:37,U0019,PC-5019,Logoff,192.168.1.39,Success
{1M4I3L0Q-4EJHXPTU-EDN3},01/29/2025 07:55:20,U0019,PC-5019,Logon,192.168.1.39,Success
{Z3H8V16S-HQXMS0HK-RAJI},01/29/2025 16:17:49,U0019,PC-5019,Logoff,192.168.1.39,Success
{A67MSWPA-TOM287C4-5IDB},01/30/2025 07:00:38,U0019,PC-5019,Logon,192.168.1.39,Success
{QEJKAZRV-ZDHJ9ITC-WZL8},01/30/2025 16:41:22,U0019,PC-5019,Logoff,192.168.1.39,Success
{FJ8B0UFO-J7OGN942-GA3Y},01/31/2025 07:59:09,U0019,PC-5019,Logon,192.168.1.39,Success
{GDTWBKSD-NBATQXC7-2BM2},01/31/2025 16:43:13,U0019,PC-5019,Logoff,192.168.1.39,Success
{CMOTBMRL-CRE8UA2H-QG2X},02/03/2025 07:46:08,U0019,PC-5019,Logon,192.168.1.39,Success
{DH3U0RCO-FE2J5ZKO-ERUT},02/03/2025 16:10:10,U0019,PC-5019,Logoff,192.168.1.39,Success
{4QLO9FIK-47EMDOFG-6JC8},02/04/2025 07:04:30,U0019,PC-5019,Logon,192.168.1.39,Success
{XAJ0Q45N-AYPWLIEO-XVKU},02/04/2025 16:58:59,U0019,PC-5019,Logoff,192.168.1.39,Success
{JMYVMNED-YL7U4GP5-9Z02},02/05/2025 07:43:08,U0019,PC-5019,Logon,192.168.1.39,Success
{JU26SPHN-CASLJSI3-UDUU},02/05/2025 16:56:26,U0019,PC-5019,Logoff,192.168.1.39,Success
{WUDKBU0T-369O8W42-9KJP},02/06/2025 07:31:18,U0019,PC-5019,Logon,192.168.1.39,Success
{SEUTLPF4-G9H0Y05M-L51A},02/06/2025 16:28:02,U0019,PC-5019,Logoff,192.168.1.39,Success
{TN209QVW-AS1UDJOA-U4DU},02/07/2025 07:01:01,U0019,PC-5019,Logon,192.168.1.39,Success
{FIYHQ3Y8-UQZBA2MT-4C46},02/07/2025 16:47:40,U0019,PC-5019,Logoff,192.168.1.39,Success
{BAV4VJHP-60IQ7SDD-VXYL},02/10/2025 07:24:15,U0019,PC-5019,Logon,192.168.1.39,Success
{U2FAW2XC-H1JOQNUV-K6JO},02/10/2025 16:09:48,U0019,PC-5019,Logoff,192.168.1.39,Success
{ZDTJXAF1-6YFEIQ7K-A8OB},02/11/2025 07:28:09,U0019,PC-5019,Logon,192.168.1.39,Success
{5RY6Q2M8-OF7MQADW-9UFZ},02/11/2025 16:22:32,U0019,PC-5019,Logoff,192.168.1.39,Success
{EPCGWLUK-5O5CVHJO-BEIF},02/12/2025 07:06:35,U0019,PC-5019,Logon,192.168.1.39,Success
{D56H6U9W-CDB68ZA0-PL81},02/12/2025 16:05:01,U0019,PC-5019,Logoff,192.168.1.39,Success
{9JNB5X69-PHWN8DDI-NZ29},02/13/2025 07:46:58,U0019,PC-5019,Logon,192.168.1.39,Success
{RFIUPROG-710EQ8O9-S4ZN},02/13/2025 16:46:19,U0019,PC-5019,Logoff,192.168.1.39,Success
{ZOFE98WP-94P4JWR3-XUXN},01/15/2025 09:22:59,U0020,PC-5020,Logon,192.168.1.40,Success
{9DSSRKFI-53LLP0NF-DD2P},01/15/2025 19:02:26,U0020,PC-5020,Logoff,192.168.1.40,Success
{0MMUG8XJ-K31DZRHT-TQAY},01/16/2025 09:16:38,U0020,PC-5020,Logon,192.168.1.40,Success
{IY2S530T-J2T9O5A4-39GF},01/16/2025 19:14:19,U0020,PC-5020,Logoff,192.168.1.40,Success
{LXK2G5EO-L0TA8RD0-5N9H},01/17/2025 09:56:23,U0020,PC-5020,Logon,192.168.1.40,Success
{HVTVV8C3-BAK73I1R-D31T},01/17/2025 19:03:44,U0020,PC-5020,Logoff,192.168.1.40,Success
{515F9MZ9-9ZJUK9QS-57WC},01/18/2025 15:06:00,U0020,PC-5020,Logon,192.168.1.40,Success
{MFERFT5P-0Q2VCIEO-PTS2},01/20/2025 09:21:14,U0020,PC-5020,Logon,192.168.1.40,Success
{F6Y5V9JR-EHMIQP56-A2TY},01/20/2025 19:30:53,U0020,PC-5020,Logoff,192.168.1.40,Success
{NM5SAXYK-2E58F3OB-9V1T},01/21/2025 09:45:35,U0020,PC-5020,Logon,192.168.1.40,Success
{JXA2YMPY-I46N05FL-0463},01/21/2025 19:54:29,U0020,PC-5020,Logoff,192.168.1.40,Success
{A7HN98X1-6F4ZZW5U-K4SH},01/22/2025 09:24:04,U0020,PC-5020,Logon,192.168.1.40,Success
{60V33LIF-NCRN3TNK-ZIY7},01/22/2025 19:00:19,U0020,PC-5020,Logoff,192.168.1.40,Success
{ITDL35JR-J9R3VP8L-IM06},01/23/2025 09:55:21,U0020,PC-5020,Logon,192.168.1.40,Success
{TCQR3EV1-RDNF4X13-QINF},01/23/2025 19:07:08,U0020,PC-5020,Logoff,192.168.1.40,Success
{P091PQFM-PAH3QN21-R91R},01/24/2025 09:50:18,U0020,PC-5020,Logon,192.168.1.40,Success
{HRLIAGP3-4SLQGBUL-1OT9},01/24/2025 19:46:03,U0020,PC-5020,Logoff,192.168.1.40,Success
{KBOJAXNH-RC4HM08O-PEVH},01/27/2025 09:33:53,U0020,PC-5020,Logon,192.168.1.40,Success
{Z4VOYBJ7-SOYGY21J-MAS4},01/27/2025 19:33:27,U0020,PC-5020,Logoff,192.168.1.40,Success
{RU08L4PJ-AGXLQ0S5-RMJP},01/28/2025 09:49:09,U0020,PC-5020,Logon,192.168.1.40,Success
{ZA3SFGHO-4QHCG7FD-143X},01/28/2025 19:04:37,U0020,PC-5020,Logoff,192.168.1.40,Success
{V8DF2F5N-K4OTBGDP-UH4G},01/29/2025 09:31:27,U0020,PC-5020,Logon,192.168.1.40,Success
{GO8UTD9J-YJ3CT5Q5-173C},01/29/2025 19:01:57,U0020,PC-5020,Logoff,192.168.1.40,Success
{Q25Y7KHG-4G7NIE3F-KP96},01/30/2025 09:59:12,U0020,PC-5020,Logon,192.168.1.40,Success
{IU01LC5W-W9LZHVEZ-9RTD},01/30/2025 19:00:34,U0020,PC-5020,Logoff,192.168.1.40,Success
{ENMB9UPE-PPOLG5TK-9VJ0},01/31/2025 09:57:36,U0020,PC-5020,Logon,192.168.1.40,Success
{A0STKA09-14ABAZD8-4VF1},01/31/2025 19:37:23,U0020,PC-5020,Logoff,192.168.1.40,Success
{3WKT6VGF-8IG8ICFN-XL4C},02/03/2025 09:19:56,U0020,PC-5020,Logon,192.168.1.40,Success
{09K2YB4U-33K2W1I5-KI7V},02/03/2025 19:39:56,U0020,PC-5020,Logoff,192.168.1.40,Success
{3AU09IE8-JJFUPMVL-5VEC},02/04/2025 09:08:00,U0020,PC-5020,Logon,192.168.1.40,Success
{8OCQVKCA-G1JDHQW2-VGQZ},02/04/2025 19:09:15,U0020,PC-5020,Logoff,192.168.1.40,Success
{N0EP8RF4-WON6FAWE-3IAV},02/05/2025 09:06:30,U0020,PC-5020,Logon,192.168.1.40,Success
{56LECFDM-ILADH1DX-KXB4},02/05/2025 19:42:47,U0020,PC-5020,Logoff,192.168.1.40,Success
{VWJVEYJE-8SI3WYZT-DG7A},02/06/2025 09:31:58,U0020,PC-5020,Logon,192.168.1.40,Success
{RBRNU851-V9PD57FQ-TKPC},02/06/2025 19:49:34,U0020,PC-5020,Logoff,192.168.1.40,Success
{W2MSG0G1-ZZROG0JR-X2N7},02/07/2025 09:33:21,U0020,PC-5020,Logon,192.168.1.40,Success
{WLN2OTG5-ADG0XWG5-KGOV},02/07/2025 19:55:49,U0020,PC-5020,Logoff,192.168.1.40,Success
{4GF7DUGA-AZPGYBOA-763B},02/10/2025 09:00:05,U0020,PC-5020,Logon,192.168.1.40,Success
{PGRKBZWB-1UI1TGF4-D8H4},02/10/2025 19:37:23,U0020,PC-5020,Logoff,192.168.1.40,Success
{PATQXLKD-YP4RPEKZ-ZMAL},02/11/2025 09:44:02,U0020,PC-5020,Logon,192.168.1.40,Success
{HPQPFIE9-52EX2JZ8-K7ZO},02/11/2025 19:29:11,U0020,PC-5020,Logoff,192.168.1.40,Success
{3E0QQXNN-861PY2VG-9353},02/12/2025 09:17:57,U0020,PC-5020,Logon,192.168.1.40,Success
{4DTAD4WU-GZBGUQJJ-1GJP},02/12/2025 19:30:20,U0020,PC-5020,Logoff,192.168.1.40,Success
{H3UQ1AMK-T0N1PUKQ-HPZC},02/13/2025 09:21:50,U0020,PC-5020,Logon,192.168.1.40,Success
{VI5WL0JD-0I2V4B2R-CYBR},02/13/2025 19:00:00,U0020,PC-5020,Logoff,192.168.1.40,Success
{ODHS6JHB-0C148MO6-4E51},01/15/2025 07:41:40,U0021,PC-5021,Logon,192.168.1.41,Success
{762NKYS3-0U7FRZUD-1LBQ},01/15/2025 16:25:35,U0021,PC-5021,Logoff,192.168.1.41,Success
{UA9N1PMB-ZP6VIARP-H3Q2},01/16/2025 07:53:53,U0021,PC-5021,Logon,192.168.1.41,Success
{TE0P5RUK-CASSSLSL-V3N1},01/16/2025 16:57:07,U0021,PC-5021,Logoff,192.168.1.41,Success
{HYGSW419-A42W44WU-FEQJ},01/17/2025 07:36:26,U0021,PC-5021,Logon,192.168.1.41,Success
{PZC5YPOH-41OF7Y5R-7UG4},01/17/2025 16:54:35,U0021,PC-5021,Logoff,192.168.1.41,Success
{TFEFZ811-ID07T3LJ-OKBZ},01/19/2025 14:52:00,U0021,PC-5021,Logon,192.168.1.41,Success
{YX9D18K9-VAK1VPAN-GW3P},01/20/2025 07:37:34,U0021,PC-5021,Logon,192.168.1.41,Success
{JVF9I60K-23Z2Y3C0-EQ4A},01/20/2025 16:00:23,U0021,PC-5021,Logoff,192.168.1.41,Success
{8JHE5S51-7DXJ17X6-XDA7},01/21/2025 07:40:24,U0021,PC-5021,Logon,192.168.1.41,Success
{EBVFWB5H-STS68CFF-F8TX},01/21/2025 16:49:02,U0021,PC-5021,Logoff,192.168.1.41,Success
{34L8XAFS-UMUXQJCT-PVEV},01/22/2025 07:49:18,U0021,PC-5021,Logon,192.168.1.41,Success
{4GROABEA-WQW29PY5-KH2N},01/22/2025 16:57:24,U0021,PC-5021,Logoff,192.168.1.41,Success
{XMS3RAG0-KXXKXNOA-D78Q},01/23/2025 07:41:11,U0021,PC-5021,Logon,192.168.1.41,Success
{G6UO3ZIN-1A7KNE1Y-BMZP},01/23/2025 16:15:00,U0021,PC-5021,Logoff,192.168.1.41,Success
{CTPN7Y85-3J5SFMZQ-RSJZ},01/24/2025 07:32:48,U0021,PC-5021,Logon,192.168.1.41,Success
{98IBOQ18-OVEUUR65-6EBJ},01/24/2025 16:26:09,U0021,PC-5021,Logoff,192.168.1.41,Success
{UENO88UO-GMVV6V3V-020I},01/27/2025 07:10:26,U0021,PC-5021,Logon,192.168.1.41,Success
{TR9UQRVN-2AEJGS5J-VILV},01/27/2025 16:20:48,U0021,PC-5021,Logoff,192.168.1.41,Success
{9VFEAACK-XXQO4078-KXIB},01/28/2025 07:47:12,U0021,PC-5021,Logon,192.168.1.41,Success
{7CKASUL6-4QBWPLYK-0YZK},01/28/2025 16:18:46,U0021,PC-5021,Logoff,192.168.1.41,Success
{WZFSI3B7-9P7D7UWE-773T},01/29/2025 07:00:21,U0021,PC-5021,Logon,192.168.1.41,Success
{X4OEARNW-AWO7PLR1-X08K},01/29/2025 16:52:02,U0021,PC-5021,Logoff,192.168.1.41,Success
{L2LJZL8X-RW4DBRHG-R8CP},01/30/2025 07:54:00,U0021,PC-5021,Logon,192.168.1.41,Success
{1GBZ30V0-VSGQG034-L4KV},01/30/2025 16:48:36,U0021,PC-5021,Logoff,192.168.1.41,Success
{RA0T51LC-8A4OC1CQ-B7U2},01/31/2025 07:49:17,U0021,PC-5021,Logon,192.168.1.41,Success
{RIX5VCMG-JVC2SMTC-0D6Q},01/31/2025 16:22:05,U0021,PC-5021,Logoff,192.168.1.41,Success
{NVEOX3AK-V62ZLLT9-9I7Z},02/03/2025 07:25:42,U0021,PC-5021,Logon,192.168.1.41,Success
{CTYVOF70-IN3TYK80-XTAO},02/03/2025 16:09:11,U0021,PC-5021,Logoff,192.168.1.41,Success
{ZD6KPV50-MPH7VQJA-6614},02/04/2025 07:10:38,U0021,PC-5021,Logon,192.168.1.41,Success
{S8U9BG9Z-VWT0Y5KI-DY63},02/04/2025 16:31:02,U0021,PC-5021,Logoff,192.168.1.41,Success
{DTTUM2IX-EXB92YFA-I6YR},02/05/2025 07:24:06,U0021,PC-5021,Logon,192.168.1.41,Success
{ZK08CT61-76C1K03U-0UP2},02/05/2025 16:17:23,U0021,PC-5021,Logoff,192.168.1.41,Success
{9EOIZU7N-9EN0KERT-QHNO},02/06/2025 07:51:24,U0021,PC-5021,Logon,192.168.1.41,Success
{3OBOPAB0-5DWJATE4-VV9C},02/06/2025 16:21:59,U0021,PC-5021,Logoff,192.168.1.41,Success
{XFEVMY1Q-NQVIEXGO-BZPE},02/07/2025 07:47:15,U0021,PC-5021,Logon,192.168.1.41,Success
{787XJJW8-BKUVY7ID-UWET},02/07/2025 16:29:22,U0021,PC-5021,Logoff,192.168.1.41,Success
{K4KL9FG2-NEWBZNI3-DPFT},02/10/2025 07:33:13,U0021,PC-5021,Logon,192.168.1.41,Success
{AQX16OEM-9NNC8YCI-08P3},02/10/2025 16:01:28,U0021,PC-5021,Logoff,192.168.1.41,Success
{BSUNGKHV-LUCNJ0HY-L77V},02/11/2025 07:20:27,U0021,PC-5021,Logon,192.168.1.41,Success
{QU017WTP-0KZUPNEI-5ZRW},02/11/2025 16:20:46,U0021,PC-5021,Logoff,192.168.1.41,Success
{O8NQ189Y-42DJ43DG-AMRH},02/12/2025 07:35:29,U0021,PC-5021,Logon,192.168.1.41,Success
{FZZHYH9O-JGUEIFO2-8N4X},02/12/2025 16:54:52,U0021,PC-5021,Logoff,192.168.1.41,Success
{P7WZITMF-EYADYAPG-1GKE},02/13/2025 07:16:10,U0021,PC-5021,Logon,192.168.1.41,Success
