id,timestamp,action,src_ip,dst_ip,dst_port,protocol,bytes_out,threat,user
{YQHVGIDM-AMUCK3EP-YJWD},2025-01-31T18:01:58Z,block,192.168.1.27,216.155.67.218,445,TCP,2889,,gina.moore
{MS0D7O5E-S7J54QAR-FD9P},2025-01-31T11:15:52Z,allow,192.168.1.27,8.8.8.8,80,TCP,36403,,gina.moore
{YZVZ80ZQ-PDQHMQ98-Z4RX},2025-01-31T17:22:28Z,allow,192.168.1.27,1.1.1.1,53,TCP,4812,,gina.moore
{70XY4FPE-TMFRZND8-SX8Y},2025-01-31T13:38:50Z,allow,192.168.1.27,8.8.8.8,53,TCP,24744,,gina.moore
{LWAHI1K1-HO1TWPG8-H7JE},2025-01-31T19:38:24Z,allow,192.168.1.27,1.1.1.1,53,TCP,52834,,gina.moore
{UUVQH2R3-2958J6A0-33KL},2025-01-31T16:53:10Z,block,192.168.1.27,201.65.44.171,445,TCP,4674,geo_blocked,gina.moore
{MHE8XT12-9SFICA8D-E3V4},2025-01-31T15:28:04Z,allow,192.168.1.27,8.8.8.8,53,TCP,56424,,gina.moore
{2HOKZKM5-VQU7IHL5-AMVP},2025-01-31T10:18:32Z,allow,192.168.1.27,172.217.0.0,53,TCP,39622,,gina.moore
{30IE6KZI-2OJPKS2E-HVYZ},2025-01-31T16:32:48Z,allow,192.168.1.27,172.217.0.0,53,TCP,27205,,gina.moore
{N1JUF9TS-7XK5DA9F-J5GE},2025-01-31T18:40:05Z,allow,192.168.1.27,8.8.8.8,80,TCP,17477,,gina.moore
{HLAVG5VL-LEJCF12V-KFX9},2025-01-31T10:42:47Z,block,192.168.1.27,190.91.154.35,3389,TCP,4382,port_scan,gina.moore
{59C0DVRZ-L9AVL1OT-Y8CC},2025-01-31T18:43:34Z,allow,192.168.1.27,1.1.1.1,80,TCP,5574,,gina.moore
{N8U0PSSO-NAT0V1V0-6L82},2025-01-31T15:48:27Z,allow,192.168.1.27,1.1.1.1,443,TCP,22643,,gina.moore
{U1LS78OO-OF93T4IW-CMR4},2025-01-31T16:01:23Z,allow,192.168.1.27,8.8.8.8,443,TCP,42785,,gina.moore
{JI9FGI69-9NC0AJH9-LYVB},2025-02-03T19:33:27Z,allow,192.168.1.27,1.1.1.1,80,TCP,21309,,gina.moore
{CO2YG8YJ-5ZNG8L56-SG84},2025-02-03T13:26:21Z,allow,192.168.1.27,1.1.1.1,80,TCP,14942,,gina.moore
{OKOHGDUF-NXIL1D8U-AO3U},2025-02-03T19:54:30Z,allow,192.168.1.27,8.8.8.8,443,TCP,58777,,gina.moore
{Q459MYMU-UBTCL887-CERA},2025-02-03T14:52:41Z,allow,192.168.1.27,1.1.1.1,443,TCP,40755,,gina.moore
{7PY6F8UF-9K9AFJKS-ZVEG},2025-02-03T18:33:53Z,allow,192.168.1.27,172.217.0.0,80,TCP,27980,,gina.moore
{9RA7JF4F-T1PU86YJ-YVXR},2025-02-03T11:40:02Z,allow,192.168.1.27,172.217.0.0,443,TCP,14767,,gina.moore
{T81OXXQP-F40X4TMY-P1UO},2025-02-03T14:35:47Z,allow,192.168.1.27,172.217.0.0,53,TCP,56195,,gina.moore
{8SFRQB6V-85470WT7-WLSW},2025-02-03T17:51:55Z,allow,192.168.1.27,8.8.8.8,80,TCP,8551,,gina.moore
{085E80Z7-78KVTD5K-XCZI},2025-02-03T18:38:03Z,block,192.168.1.27,78.189.71.125,22,TCP,3509,geo_blocked,gina.moore
{QIRQO5ML-FT7ZR89K-HB93},2025-02-03T11:04:03Z,allow,192.168.1.27,1.1.1.1,53,TCP,8147,,gina.moore
{QKBBE6HK-RESM5MIN-HU41},2025-02-03T18:26:08Z,allow,192.168.1.27,172.217.0.0,53,TCP,54496,,gina.moore
{8J0P3DLN-74B17GOQ-D8KH},2025-02-03T14:03:57Z,allow,192.168.1.27,8.8.8.8,443,TCP,27489,,gina.moore
{11RNBIC0-4LDYLJDY-CGDK},2025-02-03T19:18:36Z,allow,192.168.1.27,8.8.8.8,53,TCP,58228,,gina.moore
{4X96A4IB-YBCRDEWI-YGVY},2025-02-03T12:01:32Z,allow,192.168.1.27,172.217.0.0,80,TCP,15229,,gina.moore
{RX13SMBZ-2CCJSOMR-0710},2025-02-03T10:06:32Z,allow,192.168.1.27,8.8.8.8,53,TCP,2557,,gina.moore
{4Z44K3KW-WT1CUBHF-YWYO},2025-02-03T14:41:49Z,allow,192.168.1.27,172.217.0.0,53,TCP,47852,,gina.moore
{991MU2DL-IWDWFJR9-6MOG},2025-02-03T18:14:11Z,allow,192.168.1.27,172.217.0.0,53,TCP,17352,,gina.moore
{YUTUJ16J-MRW875Q6-3C9T},2025-02-03T18:11:18Z,block,192.168.1.27,254.127.179.4,135,TCP,792,port_scan,gina.moore
{SQ7HFQVM-HWO5EIZO-Z510},2025-02-03T15:38:05Z,allow,192.168.1.27,172.217.0.0,53,TCP,15743,,gina.moore
{1W5C9QI3-RWUTM6A4-EUQP},2025-02-03T16:48:53Z,allow,192.168.1.27,8.8.8.8,443,TCP,8971,,gina.moore
{P1VLPBDB-BN4YALL0-PAHJ},2025-02-03T12:45:48Z,allow,192.168.1.27,8.8.8.8,443,TCP,3050,,gina.moore
{7GCMN4CT-T4HCH0Y6-W5QB},2025-02-03T11:40:31Z,allow,192.168.1.27,8.8.8.8,53,TCP,29497,,gina.moore
{SGV2C5HJ-OFXPA9T9-1T6K},2025-02-03T19:15:12Z,allow,192.168.1.27,8.8.8.8,53,TCP,3152,,gina.moore
{P2CEB1LW-YU5NDAEH-11ZI},2025-02-03T11:43:50Z,allow,192.168.1.27,8.8.8.8,80,TCP,26115,,gina.moore
{EME81PZK-2OP7HGMB-VDEK},2025-02-03T19:23:15Z,allow,192.168.1.27,1.1.1.1,443,TCP,37980,,gina.moore
{ALZJZBC0-62BU4IZ8-QF06},2025-02-03T10:12:08Z,allow,192.168.1.27,8.8.8.8,80,TCP,16112,,gina.moore
{PMLIULG7-MSV9EGMX-V2WV},2025-02-03T19:40:35Z,allow,192.168.1.27,172.217.0.0,80,TCP,34716,,gina.moore
{E8CI4N3M-LQZV43A9-FMHI},2025-02-03T11:39:48Z,allow,192.168.1.27,1.1.1.1,443,TCP,49503,,gina.moore
{8NJ91P08-5BDAGPLM-NRDA},2025-02-03T14:06:40Z,block,192.168.1.27,97.176.76.184,3389,TCP,2606,policy_violation,gina.moore
{DG9UPK5X-EB3GKBVS-L9JI},2025-02-03T15:34:58Z,allow,192.168.1.27,172.217.0.0,443,TCP,17044,,gina.moore
{7BFMB54R-9GHP51M8-J8OY},2025-02-03T15:34:47Z,allow,192.168.1.27,172.217.0.0,53,TCP,38420,,gina.moore
{YXU1N3JC-YB68400B-E3JP},2025-02-04T17:02:14Z,allow,192.168.1.27,8.8.8.8,443,TCP,37189,,gina.moore
{K4YXUGNA-C0QSDR3Y-EKM6},2025-02-04T14:41:49Z,allow,192.168.1.27,172.217.0.0,53,TCP,57476,,gina.moore
{XZHFYE8B-B8Y81MZ9-MEIT},2025-02-04T14:47:41Z,allow,192.168.1.27,8.8.8.8,53,TCP,23651,,gina.moore
{A0P2TEYQ-VRCP5FGH-AZ8B},2025-02-04T14:53:10Z,allow,192.168.1.27,1.1.1.1,80,TCP,53028,,gina.moore
{U5N4SZHV-ITVNGBKO-1IIU},2025-02-04T12:26:07Z,allow,192.168.1.27,172.217.0.0,443,TCP,25314,,gina.moore
{U103WCPF-F4E0HL1N-B6OK},2025-02-04T10:18:58Z,allow,192.168.1.27,172.217.0.0,80,TCP,30168,,gina.moore
{D1YUSZXR-A6Y1XFI2-7GD6},2025-02-04T19:44:19Z,allow,192.168.1.27,172.217.0.0,443,TCP,50552,,gina.moore
{JRDDNQ22-UB5I4EEB-V9P7},2025-02-04T15:41:02Z,allow,192.168.1.27,8.8.8.8,53,TCP,37026,,gina.moore
{BEVGK974-5LZV7A0E-IWJH},2025-02-04T18:29:21Z,allow,192.168.1.27,1.1.1.1,53,TCP,21286,,gina.moore
{WHPSDZPR-ZCRY9JX3-4JAU},2025-02-04T19:19:05Z,allow,192.168.1.27,8.8.8.8,443,TCP,11337,,gina.moore
{0NQY9U9X-QBFT6UK3-URDW},2025-02-04T18:10:51Z,allow,192.168.1.27,1.1.1.1,80,TCP,20365,,gina.moore
{NIXHA907-YK1HM8OE-E4DY},2025-02-04T19:09:24Z,allow,192.168.1.27,8.8.8.8,443,TCP,46680,,gina.moore
{HUJ3564E-FKV6LM2T-DTJ9},2025-02-04T19:28:42Z,allow,192.168.1.27,172.217.0.0,53,TCP,29376,,gina.moore
{97I4QLKT-60YGRXT9-H1MI},2025-02-04T11:38:48Z,allow,192.168.1.27,172.217.0.0,53,TCP,10707,,gina.moore
{EJ96B03X-8SN3K38J-SZET},2025-02-04T19:22:06Z,allow,192.168.1.27,1.1.1.1,443,TCP,26915,,gina.moore
{WUOM6KAZ-RYRDYPML-NI5A},2025-02-04T10:04:21Z,allow,192.168.1.27,172.217.0.0,80,TCP,55463,,gina.moore
{NSR0APDQ-0CUR68GO-CZR5},2025-02-04T12:53:45Z,allow,192.168.1.27,1.1.1.1,443,TCP,24751,,gina.moore
{XZ7VQV8V-14HJWY91-G38Y},2025-02-04T17:19:03Z,allow,192.168.1.27,1.1.1.1,53,TCP,37795,,gina.moore
{HCLL42D9-ZMVR4B5Y-T38G},2025-02-04T14:15:46Z,allow,192.168.1.27,8.8.8.8,53,TCP,36724,,gina.moore
{03DPJXEA-R16U67VN-4MWW},2025-02-04T10:47:41Z,allow,192.168.1.27,172.217.0.0,53,TCP,26080,,gina.moore
{RA9SC3H4-SM0L3IMF-XPJJ},2025-02-04T13:20:57Z,allow,192.168.1.27,8.8.8.8,443,TCP,52137,,gina.moore
{NT4N8WAJ-PRCD0YMU-3Q4C},2025-02-04T10:00:55Z,allow,192.168.1.27,172.217.0.0,80,TCP,12829,,gina.moore
{44J0LOAR-02EF9HRW-1BZB},2025-02-04T19:01:34Z,allow,192.168.1.27,172.217.0.0,443,TCP,25516,,gina.moore
{PAGV6EST-LRPIRDAW-Z3LO},2025-02-04T12:23:16Z,allow,192.168.1.27,172.217.0.0,443,TCP,27104,,gina.moore
{E3324TNO-BOFT9QN0-YEED},2025-02-04T15:41:33Z,allow,192.168.1.27,1.1.1.1,53,TCP,20061,,gina.moore
{FDE99A1Y-D5ZL7GC4-FSR3},2025-02-04T11:11:12Z,allow,192.168.1.27,172.217.0.0,53,TCP,23992,,gina.moore
{ZRE69KFN-I6URFS4G-Q08M},2025-02-04T13:53:58Z,allow,192.168.1.27,172.217.0.0,443,TCP,52208,,gina.moore
{SX0R7GUC-QPSOSRML-6CFG},2025-02-04T11:03:39Z,allow,192.168.1.27,8.8.8.8,443,TCP,56463,,gina.moore
{IOXXSA5I-B5EFLIMX-920Q},2025-02-04T19:03:39Z,allow,192.168.1.27,172.217.0.0,53,TCP,56063,,gina.moore
{DXJQT47R-NDPB3RA1-RZN7},2025-02-04T13:41:50Z,allow,192.168.1.27,172.217.0.0,53,TCP,21033,,gina.moore
{ISAFAOE3-KZYRD84R-ZPEL},2025-02-04T19:58:23Z,allow,192.168.1.27,1.1.1.1,53,TCP,46171,,gina.moore
{PS6UGVIN-SEAXSOEN-IG4B},2025-02-04T15:29:23Z,block,192.168.1.27,137.29.195.74,23,TCP,653,policy_violation,gina.moore
{BW7VHQLI-OA3FHN7X-CTYC},2025-02-04T10:06:34Z,allow,192.168.1.27,8.8.8.8,80,TCP,26655,,gina.moore
{GS1UYL4D-IH1PT3KA-AJ85},2025-02-04T13:29:27Z,allow,192.168.1.27,172.217.0.0,443,TCP,4207,,gina.moore
{ILXDPIG9-N560UWSE-1PEI},2025-02-04T18:21:23Z,allow,192.168.1.27,1.1.1.1,53,TCP,11292,,gina.moore
{JWIGNPEA-IPBBTPRX-HMBK},2025-02-04T15:25:04Z,block,192.168.1.27,36.238.92.139,22,TCP,642,,gina.moore
{EUTWM0PN-WO6P3TTK-GYE4},2025-02-04T10:14:39Z,allow,192.168.1.27,8.8.8.8,53,TCP,39876,,gina.moore
{8M0R3S4S-VKHGIQLD-HZ6L},2025-02-04T17:06:07Z,allow,192.168.1.27,1.1.1.1,443,TCP,56379,,gina.moore
{VKK4A1YN-EGBRZ2V8-PK5K},2025-02-05T16:10:06Z,allow,192.168.1.27,172.217.0.0,80,TCP,1741,,gina.moore
{UCHAJYL8-N2M1NUYB-ZDUE},2025-02-05T17:43:01Z,allow,192.168.1.27,8.8.8.8,53,TCP,7654,,gina.moore
{YSX9VHFE-FKJRBNKX-ITQ1},2025-02-05T13:58:49Z,allow,192.168.1.27,172.217.0.0,443,TCP,9991,,gina.moore
{V983JY2Y-ZX7U909U-PLEH},2025-02-05T13:06:34Z,block,192.168.1.27,60.102.229.126,135,TCP,4991,policy_violation,gina.moore
{PIUEGTVQ-TU2AZYAF-X78H},2025-02-05T13:23:42Z,allow,192.168.1.27,1.1.1.1,80,TCP,18792,,gina.moore
{LP6F5ZRB-9QYNYI4U-E6O1},2025-02-05T15:01:02Z,allow,192.168.1.27,1.1.1.1,80,TCP,47381,,gina.moore
{4QWDNHNN-WPJRV8DE-5B3O},2025-02-05T14:25:02Z,allow,192.168.1.27,172.217.0.0,443,TCP,2440,,gina.moore
{MWAO3CU0-FDAPHMOW-JYEW},2025-02-05T16:46:08Z,allow,192.168.1.27,172.217.0.0,80,TCP,20927,,gina.moore
{PJBPWCE2-1UNJAECC-0G73},2025-02-05T16:12:03Z,allow,192.168.1.27,1.1.1.1,53,TCP,18149,,gina.moore
{3S34OV2L-N46GIANU-5UGF},2025-02-05T11:37:41Z,allow,192.168.1.27,8.8.8.8,80,TCP,41237,,gina.moore
{SNKHXCBY-YSH7WP46-4N7H},2025-02-05T12:47:39Z,allow,192.168.1.27,1.1.1.1,443,TCP,14851,,gina.moore
{4I3OSZAA-WKH5C6RA-DQ7Z},2025-02-05T17:13:37Z,allow,192.168.1.27,1.1.1.1,53,TCP,38477,,gina.moore
{NXAU64EC-MVBP0049-SWXW},2025-02-05T11:14:39Z,allow,192.168.1.27,8.8.8.8,53,TCP,52272,,gina.moore
{LLCAXDII-03WE2XDH-EPVL},2025-02-05T14:56:42Z,allow,192.168.1.27,172.217.0.0,80,TCP,21025,,gina.moore
{5S2627PI-E4G930NY-SL4M},2025-02-05T18:23:05Z,block,192.168.1.27,222.73.236.98,23,TCP,1898,geo_blocked,gina.moore
{3YX3BAET-7W7T1PPG-1VKX},2025-02-05T18:23:30Z,allow,192.168.1.27,1.1.1.1,53,TCP,49623,,gina.moore
{CXBPM01I-EFJNR223-IOQW},2025-02-05T19:32:37Z,allow,192.168.1.27,8.8.8.8,443,TCP,15733,,gina.moore
{S9738URG-7CR66SF0-FEI2},2025-02-05T13:11:02Z,allow,192.168.1.27,172.217.0.0,53,TCP,15982,,gina.moore
{DFS7TR55-RLN1UWCK-F3UQ},2025-02-05T19:12:29Z,allow,192.168.1.27,172.217.0.0,53,TCP,7654,,gina.moore
{QKZCSSJ8-O33TQYYZ-YMVH},2025-02-05T14:46:08Z,allow,192.168.1.27,8.8.8.8,80,TCP,45679,,gina.moore
{65T1N7JW-Y7P2IHUZ-40IZ},2025-02-05T12:08:06Z,allow,192.168.1.27,172.217.0.0,53,TCP,48893,,gina.moore
{JF3X4UR1-NDN1NB6T-UKHX},2025-02-06T16:34:46Z,allow,192.168.1.27,1.1.1.1,443,TCP,47495,,gina.moore
{P3I5KAPZ-GO76S9TQ-IP7T},2025-02-06T12:11:20Z,allow,192.168.1.27,1.1.1.1,80,TCP,44013,,gina.moore
{JJ3EMFD4-N96PRPUU-D164},2025-02-06T12:24:56Z,allow,192.168.1.27,172.217.0.0,443,TCP,52095,,gina.moore
{4HGNHXJC-K1O222MJ-9WBW},2025-02-06T17:53:31Z,allow,192.168.1.27,172.217.0.0,443,TCP,40668,,gina.moore
{WDSBLHQK-D3WSDMU7-HQ3M},2025-02-06T14:29:47Z,allow,192.168.1.27,172.217.0.0,443,TCP,41561,,gina.moore
{X08TSGOT-70ME7RRY-TNQQ},2025-02-06T12:31:38Z,allow,192.168.1.27,172.217.0.0,80,TCP,17322,,gina.moore
{T76J835W-BPMA2AZJ-2NI8},2025-02-06T15:28:36Z,allow,192.168.1.27,1.1.1.1,80,TCP,51471,,gina.moore
{FFVM0QWT-JGAAUHQ9-G6YD},2025-02-06T18:48:08Z,allow,192.168.1.27,172.217.0.0,53,TCP,46394,,gina.moore
{R2BGTTAF-JFJPAKEZ-QQ5R},2025-02-06T19:26:00Z,allow,192.168.1.27,8.8.8.8,443,TCP,18592,,gina.moore
{5IB2NHTP-QWY2M044-BU0G},2025-02-06T11:48:41Z,allow,192.168.1.27,1.1.1.1,443,TCP,3177,,gina.moore
{7VL9JZIQ-PWOROJT2-MOU9},2025-02-06T16:58:36Z,allow,192.168.1.27,172.217.0.0,53,TCP,37369,,gina.moore
{BS3XE8FF-7MZ3H400-RQ5X},2025-02-06T17:55:28Z,allow,192.168.1.27,8.8.8.8,80,TCP,13005,,gina.moore
{2FVWJKH6-IGYCH8WY-CD64},2025-02-06T11:02:06Z,allow,192.168.1.27,172.217.0.0,53,TCP,24646,,gina.moore
{IXNSB3HL-40XFAQCI-SFEQ},2025-02-06T10:48:20Z,allow,192.168.1.27,1.1.1.1,80,TCP,14391,,gina.moore
{61QHPGJB-9LFFW6E3-KOZ3},2025-02-06T13:25:52Z,allow,192.168.1.27,8.8.8.8,53,TCP,25158,,gina.moore
{AE2ZNC1N-GU5AOJQR-WXKU},2025-02-06T13:40:58Z,allow,192.168.1.27,8.8.8.8,80,TCP,58658,,gina.moore
{149XNZ2T-OYRSFYTS-FSHW},2025-02-06T12:42:52Z,block,192.168.1.27,247.215.236.59,445,TCP,3629,port_scan,gina.moore
{3JLZMCK2-W7EXAJ9R-KGZA},2025-02-06T17:03:23Z,block,192.168.1.27,32.164.117.221,23,TCP,513,policy_violation,gina.moore
{3I7OGZ19-ABZ9W9JZ-43SK},2025-02-06T16:51:45Z,allow,192.168.1.27,1.1.1.1,443,TCP,20295,,gina.moore
{J3F24MJ1-4TQRGI7P-K589},2025-02-06T16:46:57Z,allow,192.168.1.27,8.8.8.8,80,TCP,32261,,gina.moore
{O4SNK743-HKKHFXII-YPY6},2025-02-06T18:46:28Z,allow,192.168.1.27,8.8.8.8,443,TCP,3355,,gina.moore
{SJ5YJP4P-D9XTZ02H-XN9F},2025-02-06T13:44:28Z,allow,192.168.1.27,172.217.0.0,443,TCP,40197,,gina.moore
{F7I5XUMZ-PR52C5WY-3EA3},2025-02-06T13:22:18Z,allow,192.168.1.27,172.217.0.0,80,TCP,26757,,gina.moore
{6QYX2XQM-Y8UQNYTJ-2JWJ},2025-02-06T12:03:36Z,allow,192.168.1.27,8.8.8.8,443,TCP,32827,,gina.moore
{3TFEAQIX-8N9W5UFN-HVCY},2025-02-06T14:21:08Z,allow,192.168.1.27,8.8.8.8,80,TCP,55565,,gina.moore
{I36U2VVM-JJ2BAWNV-RMGL},2025-02-06T14:02:45Z,allow,192.168.1.27,8.8.8.8,443,TCP,21091,,gina.moore
{BQXS1KAJ-CQPHEBJY-VL23},2025-02-06T19:05:01Z,allow,192.168.1.27,1.1.1.1,53,TCP,16594,,gina.moore
{5W4TNU2H-DU7W750H-GIPO},2025-02-06T18:55:26Z,allow,192.168.1.27,172.217.0.0,443,TCP,57798,,gina.moore
{OYK04N9M-KLYKKCOS-OBZE},2025-02-06T12:28:09Z,allow,192.168.1.27,1.1.1.1,53,TCP,54156,,gina.moore
{3Y4K7GPX-5KG1NO0Y-9JDN},2025-02-06T19:06:33Z,allow,192.168.1.27,1.1.1.1,443,TCP,38714,,gina.moore
{W2YMWWOP-XEWB2HRN-YJ27},2025-02-07T11:55:52Z,allow,192.168.1.27,172.217.0.0,53,TCP,30662,,gina.moore
{2XBIFVK1-9AZUDQRU-MF7I},2025-02-07T18:22:23Z,allow,192.168.1.27,8.8.8.8,80,TCP,32060,,gina.moore
{AMWHEZUZ-JPG2S050-ISTW},2025-02-07T14:16:52Z,allow,192.168.1.27,1.1.1.1,53,TCP,46226,,gina.moore
{377VWLVK-Q7VZ4O3A-HWQT},2025-02-07T10:28:10Z,allow,192.168.1.27,1.1.1.1,80,TCP,13235,,gina.moore
{GQTI6HG3-103BNV8Y-QMXI},2025-02-07T16:36:06Z,allow,192.168.1.27,172.217.0.0,53,TCP,10134,,gina.moore
{83FSECCS-GQXOMH2K-G84Y},2025-02-07T15:09:51Z,allow,192.168.1.27,172.217.0.0,443,TCP,40369,,gina.moore
{K04BV5WJ-Y1PR3PUU-3VQX},2025-02-07T18:00:13Z,allow,192.168.1.27,172.217.0.0,80,TCP,41783,,gina.moore
{2X1W0835-FKSQB9V1-RSEE},2025-02-07T16:15:48Z,allow,192.168.1.27,1.1.1.1,53,TCP,23790,,gina.moore
{KCI1D5AR-4RLUMQ64-ZW6U},2025-02-07T13:55:31Z,block,192.168.1.27,254.71.32.144,22,TCP,1731,port_scan,gina.moore
{4BEVL0VY-4KHGID39-F11U},2025-02-07T19:33:41Z,allow,192.168.1.27,172.217.0.0,53,TCP,18058,,gina.moore
{336APY15-7BUO7RGP-L92B},2025-02-07T10:06:38Z,allow,192.168.1.27,1.1.1.1,80,TCP,33485,,gina.moore
{B4Z7NP01-TFIGIT4P-WLD8},2025-02-07T14:11:14Z,allow,192.168.1.27,172.217.0.0,80,TCP,18543,,gina.moore
{DOWMX0S8-96AO9VGP-W0HX},2025-02-07T17:10:29Z,allow,192.168.1.27,1.1.1.1,443,TCP,56541,,gina.moore
{AI4E6HCG-9KG25JT2-FUPF},2025-02-07T19:33:29Z,allow,192.168.1.27,8.8.8.8,443,TCP,37823,,gina.moore
{VA0V99DU-6EUV7MTN-V2BB},2025-02-07T13:28:32Z,allow,192.168.1.27,8.8.8.8,443,TCP,7156,,gina.moore
{564Y6VIG-ZI6VG1AS-YSUC},2025-02-07T17:45:44Z,allow,192.168.1.27,172.217.0.0,443,TCP,47398,,gina.moore
{T4PY3P00-M6WC28ZX-O3RN},2025-02-07T13:07:13Z,allow,192.168.1.27,1.1.1.1,80,TCP,58007,,gina.moore
{Z8BWRJOO-1NZHKGS9-1IQW},2025-02-07T15:06:42Z,allow,192.168.1.27,172.217.0.0,80,TCP,50133,,gina.moore
{IMUNBMDL-Q4SRGR90-1IP5},2025-02-07T15:14:14Z,allow,192.168.1.27,8.8.8.8,443,TCP,25991,,gina.moore
{NRFRRQNJ-7IGF6DBD-RJNP},2025-02-07T18:24:48Z,allow,192.168.1.27,172.217.0.0,443,TCP,23883,,gina.moore
{L724KXKH-X3X5T858-I835},2025-02-07T17:54:58Z,allow,192.168.1.27,1.1.1.1,443,TCP,11376,,gina.moore
{7DQFIDW1-04K18O0J-ZHVT},2025-02-07T10:48:59Z,allow,192.168.1.27,172.217.0.0,53,TCP,48627,,gina.moore
{2YJ98UYN-RX6CY2Y1-C2HO},2025-02-07T17:38:45Z,block,192.168.1.27,143.149.27.39,23,TCP,2916,,gina.moore
{VRQC407E-5T413J2S-6FX8},2025-02-07T19:45:53Z,allow,192.168.1.27,172.217.0.0,53,TCP,1220,,gina.moore
{9AEGZ8T4-YE2QB5B6-KJE1},2025-02-07T19:22:29Z,allow,192.168.1.27,1.1.1.1,443,TCP,43327,,gina.moore
{SD7G1SFT-QFWZ3JCO-2TR2},2025-02-07T19:28:37Z,allow,192.168.1.27,1.1.1.1,53,TCP,53754,,gina.moore
{DZ1WCZAJ-IMRAL4IS-3LOW},2025-02-07T12:38:52Z,allow,192.168.1.27,8.8.8.8,80,TCP,36528,,gina.moore
{PVJ0VILT-ONWKVOC7-JP5V},2025-02-07T11:54:34Z,allow,192.168.1.27,172.217.0.0,53,TCP,19407,,gina.moore
{2ZUUBFW8-UHQXJ5EB-FFGJ},2025-02-07T15:15:11Z,allow,192.168.1.27,8.8.8.8,53,TCP,36832,,gina.moore
{QO58PUUU-RR5WBY9Y-OKT8},2025-02-07T15:48:55Z,allow,192.168.1.27,172.217.0.0,53,TCP,6801,,gina.moore
{XU7XF1MT-3XZ7DE2V-8OA5},2025-02-07T12:36:49Z,allow,192.168.1.27,1.1.1.1,443,TCP,12270,,gina.moore
{UE4N8T45-8J030VSD-FVLE},2025-02-07T14:13:15Z,allow,192.168.1.27,1.1.1.1,80,TCP,33428,,gina.moore
{PT776RAC-RI3LQWUK-YOVY},2025-02-07T13:10:26Z,allow,192.168.1.27,8.8.8.8,53,TCP,49542,,gina.moore
{2TJBUJJJ-E5INWY53-6O7X},2025-02-07T16:26:55Z,allow,192.168.1.27,172.217.0.0,80,TCP,55099,,gina.moore
{LY4T8MLU-5RRP6200-OB6A},2025-02-07T16:17:47Z,allow,192.168.1.27,8.8.8.8,53,TCP,41669,,gina.moore
{GDL23D5M-MITKGFG1-6NCR},2025-02-07T11:29:20Z,allow,192.168.1.27,8.8.8.8,443,TCP,37085,,gina.moore
{Z81FZGDO-OOOJ74NY-MLGJ},2025-02-07T16:45:24Z,allow,192.168.1.27,1.1.1.1,443,TCP,53322,,gina.moore
{N9K3VBIP-TNK6JTA8-JYMX},2025-02-10T16:05:59Z,allow,192.168.1.27,172.217.0.0,443,TCP,41864,,gina.moore
{UDTYLI26-W67T0J4X-OK04},2025-02-10T17:31:24Z,allow,192.168.1.27,8.8.8.8,80,TCP,52632,,gina.moore
{NK0DVI9E-UBU4B2PO-ZRUX},2025-02-10T17:13:52Z,allow,192.168.1.27,172.217.0.0,80,TCP,37050,,gina.moore
{JFAOMKYV-DYL5A86N-8TVB},2025-02-10T10:01:13Z,allow,192.168.1.27,8.8.8.8,443,TCP,12871,,gina.moore
{HGU7HT6P-UM4LTLTW-8Q3Q},2025-02-10T11:03:41Z,allow,192.168.1.27,172.217.0.0,53,TCP,57137,,gina.moore
{35LUMKO9-XKIX6MIE-SO1X},2025-02-10T10:34:13Z,allow,192.168.1.27,8.8.8.8,53,TCP,11375,,gina.moore
{U6SYFEMG-RO9RJ3Y5-5MYZ},2025-02-10T14:33:46Z,allow,192.168.1.27,172.217.0.0,80,TCP,12753,,gina.moore
{8I6AN8DM-4RP38YVC-6VSF},2025-02-10T12:32:34Z,allow,192.168.1.27,172.217.0.0,53,TCP,37615,,gina.moore
{JB450WTG-CYDKUDTR-YJS9},2025-02-10T12:29:22Z,allow,192.168.1.27,8.8.8.8,443,TCP,8566,,gina.moore
{75S1UD72-Y6IA47V4-NXB2},2025-02-10T19:27:55Z,allow,192.168.1.27,1.1.1.1,80,TCP,21050,,gina.moore
{V5LW3OR7-0MRFGHUG-MHMF},2025-02-10T12:05:50Z,allow,192.168.1.27,8.8.8.8,53,TCP,44887,,gina.moore
{6PBWIG39-HBYO149L-ZS0I},2025-02-10T15:31:27Z,allow,192.168.1.27,1.1.1.1,443,TCP,15743,,gina.moore
{IDMAK0JG-98XNL3WT-2Q8G},2025-02-10T10:04:19Z,allow,192.168.1.27,8.8.8.8,443,TCP,13993,,gina.moore
{LIIG7HHS-WEON99SR-KS6C},2025-02-10T14:26:44Z,allow,192.168.1.27,172.217.0.0,53,TCP,15769,,gina.moore
{39R9GV1Y-48314GOJ-J27E},2025-02-10T13:22:04Z,allow,192.168.1.27,1.1.1.1,443,TCP,9226,,gina.moore
{Y8HT0HMO-VXDUXMFV-HMQV},2025-02-10T16:51:48Z,allow,192.168.1.27,172.217.0.0,53,TCP,10471,,gina.moore
{37AF8BEE-F52AFZQN-BE5F},2025-02-10T14:13:00Z,block,192.168.1.27,12.94.179.211,3389,TCP,4298,geo_blocked,gina.moore
{HTO4JL1D-808FF5ZA-35OO},2025-02-10T15:36:28Z,allow,192.168.1.27,1.1.1.1,443,TCP,40977,,gina.moore
