id,date,user,pc,event,process,parent_process,command_line,integrity_level,hour,day_of_week,day_of_month,is_weekend,is_working_hours,is_late_night,is_scripting_tool,is_high_integrity,user_id_mapped
{OEXD83VA-98MFC0UN-6C41},2025-01-23 12:18:49,abigail.shaffer,PC-5006,process_start,notepad.exe,explorer.exe,notepad.exe,medium,12,3,23,0,1,0,0,0,U0006
{YYBWQFV5-1XT47A2W-WYIX},2025-01-23 09:55:44,abigail.shaffer,PC-5006,process_start,notepad.exe,explorer.exe,notepad.exe,medium,9,3,23,0,1,0,0,0,U0006
{BR3IAQIC-E64CHMY6-F57O},2025-01-23 11:06:58,abigail.shaffer,PC-5006,process_start,excel.exe,explorer.exe,excel.exe,medium,11,3,23,0,1,0,0,0,U0006
{GOWINUTM-Y449LU5T-3SNQ},2025-01-23 17:42:04,abigail.shaffer,PC-5006,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,17,3,23,0,1,0,0,0,U0006
{9I8QLMCU-4CKMFE9N-2RS7},2025-01-23 17:51:09,abigail.shaffer,PC-5006,process_start,excel.exe,explorer.exe,excel.exe,medium,17,3,23,0,1,0,0,0,U0006
{TWBFV86F-THZUM1NM-6FPV},2025-01-23 17:05:33,abigail.shaffer,PC-5006,process_start,word.exe,explorer.exe,word.exe,medium,17,3,23,0,1,0,0,0,U0006
{LVUMGOU9-PB78NGEZ-A0OX},2025-01-23 14:13:28,abigail.shaffer,PC-5006,process_start,excel.exe,explorer.exe,excel.exe,medium,14,3,23,0,1,0,0,0,U0006
{L2TYV2RG-8BKPI1HS-EV13},2025-01-23 17:23:33,abigail.shaffer,PC-5006,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,17,3,23,0,1,0,0,0,U0006
{058R2XI4-WMPWT6LY-9YJO},2025-01-24 12:20:03,abigail.shaffer,PC-5006,process_start,firefox.exe,explorer.exe,firefox.exe,medium,12,4,24,0,1,0,0,0,U0006
{65D7XBWY-VKFB3T3V-EPT7},2025-01-24 11:50:13,abigail.shaffer,PC-5006,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,11,4,24,0,1,0,0,0,U0006
{8XBM6HO7-2Y22FHCP-L4S6},2025-01-24 16:37:28,abigail.shaffer,PC-5006,process_start,chrome.exe,explorer.exe,chrome.exe,medium,16,4,24,0,1,0,0,0,U0006
{F74NQTMA-L9LF66BX-8IT7},2025-01-24 15:25:19,abigail.shaffer,PC-5006,process_start,excel.exe,explorer.exe,excel.exe,medium,15,4,24,0,1,0,0,0,U0006
{Q54BAD40-T5STLWV5-WWII},2025-01-24 14:02:47,abigail.shaffer,PC-5006,process_start,chrome.exe,explorer.exe,chrome.exe,medium,14,4,24,0,1,0,0,0,U0006
{YSXG8F1E-GICGO40V-95GB},2025-01-24 13:46:30,abigail.shaffer,PC-5006,process_start,chrome.exe,explorer.exe,chrome.exe,medium,13,4,24,0,1,0,0,0,U0006
{U7W8X0AG-9YO6TTNG-0WO0},2025-01-24 07:50:03,abigail.shaffer,PC-5006,process_start,excel.exe,explorer.exe,excel.exe,medium,7,4,24,0,1,0,0,0,U0006
{6WKX1ASL-9HUD74Y3-M1SI},2025-01-24 07:16:06,abigail.shaffer,PC-5006,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,7,4,24,0,1,0,0,0,U0006
{I9TVQKQ1-MOW8IWX7-J0S3},2025-01-24 10:07:56,abigail.shaffer,PC-5006,process_start,teams.exe,explorer.exe,teams.exe,medium,10,4,24,0,1,0,0,0,U0006
{9UV6GRPI-PZB7Y7CZ-Y2QY},2025-01-24 07:01:50,abigail.shaffer,PC-5006,process_start,slack.exe,explorer.exe,slack.exe,medium,7,4,24,0,1,0,0,0,U0006
{4KDIG6IS-PR1N5JER-P3B3},2025-01-24 11:29:22,abigail.shaffer,PC-5006,process_start,firefox.exe,explorer.exe,firefox.exe,medium,11,4,24,0,1,0,0,0,U0006
{ZVTLDSAN-MXN91KN1-G0UC},2025-01-24 14:22:13,abigail.shaffer,PC-5006,process_start,slack.exe,explorer.exe,slack.exe,medium,14,4,24,0,1,0,0,0,U0006
{NIBCSUNT-R213X1JK-ZCQP},2025-01-24 08:15:15,abigail.shaffer,PC-5006,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,8,4,24,0,1,0,0,0,U0006
{UJU1ARBN-MW12WP1G-TVAX},2025-01-24 09:08:48,abigail.shaffer,PC-5006,process_start,firefox.exe,explorer.exe,firefox.exe,medium,9,4,24,0,1,0,0,0,U0006
{QLXCKND8-1GTVM1UC-XS2E},2025-01-27 14:52:05,abigail.shaffer,PC-5006,process_start,outlook.exe,explorer.exe,outlook.exe,medium,14,0,27,0,1,0,0,0,U0006
{A75T5P5J-VMTTBUQ7-HVYF},2025-01-27 13:22:20,abigail.shaffer,PC-5006,process_start,notepad.exe,explorer.exe,notepad.exe,medium,13,0,27,0,1,0,0,0,U0006
{REOU7ZVL-I48DVMGF-U723},2025-01-27 09:49:58,abigail.shaffer,PC-5006,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,9,0,27,0,1,0,0,0,U0006
{9STG04DY-MIVFPZHZ-L3A6},2025-01-27 07:07:05,abigail.shaffer,PC-5006,process_start,notepad.exe,explorer.exe,notepad.exe,medium,7,0,27,0,1,0,0,0,U0006
{Z0WBUK3U-1JK8MN1A-840U},2025-01-27 07:12:56,abigail.shaffer,PC-5006,process_start,word.exe,explorer.exe,word.exe,medium,7,0,27,0,1,0,0,0,U0006
{MYKQUTC6-T3NX2FYR-KACO},2025-01-27 17:14:31,abigail.shaffer,PC-5006,process_start,chrome.exe,explorer.exe,chrome.exe,medium,17,0,27,0,1,0,0,0,U0006
{2TN2LPWN-JKS2STJO-3J3D},2025-01-27 16:44:19,abigail.shaffer,PC-5006,process_start,notepad.exe,explorer.exe,notepad.exe,medium,16,0,27,0,1,0,0,0,U0006
{8TGJWYSS-CYH26GIO-5C5M},2025-01-27 09:11:27,abigail.shaffer,PC-5006,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,9,0,27,0,1,0,0,0,U0006
{EDWKZQ8M-EPNOT3QZ-XSDC},2025-01-27 09:49:01,abigail.shaffer,PC-5006,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,9,0,27,0,1,0,0,0,U0006
{D98SRCO9-3SWAYYPF-0O25},2025-01-27 09:41:30,abigail.shaffer,PC-5006,process_start,outlook.exe,explorer.exe,outlook.exe,medium,9,0,27,0,1,0,0,0,U0006
{K1SOEGOF-BQG657WI-VYPS},2025-01-27 16:13:59,abigail.shaffer,PC-5006,process_start,firefox.exe,explorer.exe,firefox.exe,medium,16,0,27,0,1,0,0,0,U0006
{T7TTCN2W-FQTYGHDC-C6PB},2025-01-27 10:42:45,abigail.shaffer,PC-5006,process_start,teams.exe,explorer.exe,teams.exe,medium,10,0,27,0,1,0,0,0,U0006
{1JC6LNWN-7AM9SXXI-S5JT},2025-01-27 13:32:42,abigail.shaffer,PC-5006,process_start,firefox.exe,explorer.exe,firefox.exe,medium,13,0,27,0,1,0,0,0,U0006
{SGZFJ51D-G78395T4-FH7P},2025-01-28 11:32:25,abigail.shaffer,PC-5006,process_start,excel.exe,explorer.exe,excel.exe,medium,11,1,28,0,1,0,0,0,U0006
{015O0NX1-6AF24X7G-1ZJK},2025-01-28 16:38:17,abigail.shaffer,PC-5006,process_start,excel.exe,explorer.exe,excel.exe,medium,16,1,28,0,1,0,0,0,U0006
{JJ30BDSB-9M6LMQYA-4CXS},2025-01-28 09:29:56,abigail.shaffer,PC-5006,process_start,explorer.exe,explorer.exe,explorer.exe,medium,9,1,28,0,1,0,0,0,U0006
{KN8PY9LT-ANHXGPYW-HHDF},2025-01-28 11:44:16,abigail.shaffer,PC-5006,process_start,explorer.exe,explorer.exe,explorer.exe,medium,11,1,28,0,1,0,0,0,U0006
{JWW4NURA-56N40Q6R-R9V3},2025-01-28 15:56:32,abigail.shaffer,PC-5006,process_start,explorer.exe,explorer.exe,explorer.exe,medium,15,1,28,0,1,0,0,0,U0006
{K5NZRM29-QIZI72VL-G3FB},2025-01-28 10:12:00,abigail.shaffer,PC-5006,process_start,word.exe,explorer.exe,word.exe,medium,10,1,28,0,1,0,0,0,U0006
{WX5V9KPH-AP049FRV-ZFJ2},2025-01-28 16:03:11,abigail.shaffer,PC-5006,process_start,notepad.exe,explorer.exe,notepad.exe,medium,16,1,28,0,1,0,0,0,U0006
{51HN9PRW-JTGQNC9H-OTLI},2025-01-28 09:53:27,abigail.shaffer,PC-5006,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,9,1,28,0,1,0,0,0,U0006
{UL2F9YES-PRUR0SAD-QF7P},2025-01-28 07:52:16,abigail.shaffer,PC-5006,process_start,outlook.exe,explorer.exe,outlook.exe,medium,7,1,28,0,1,0,0,0,U0006
{S157OCXY-I3DHTNMS-CXS3},2025-01-28 09:10:53,abigail.shaffer,PC-5006,process_start,slack.exe,explorer.exe,slack.exe,medium,9,1,28,0,1,0,0,0,U0006
{ODNQUB1E-JACSIB28-T9O9},2025-01-28 15:03:15,abigail.shaffer,PC-5006,process_start,word.exe,explorer.exe,word.exe,medium,15,1,28,0,1,0,0,0,U0006
{O419JJ3G-YEYSFAW0-WFPL},2025-01-28 13:34:55,abigail.shaffer,PC-5006,process_start,teams.exe,explorer.exe,teams.exe,medium,13,1,28,0,1,0,0,0,U0006
{0JYT3E3B-HM3HY9LM-RG43},2025-01-28 11:59:57,abigail.shaffer,PC-5006,process_start,teams.exe,explorer.exe,teams.exe,medium,11,1,28,0,1,0,0,0,U0006
{XZODS2Q1-SRGQDLNA-RM9P},2025-01-28 10:53:36,abigail.shaffer,PC-5006,process_start,chrome.exe,explorer.exe,chrome.exe,medium,10,1,28,0,1,0,0,0,U0006
{YPNP6DXQ-7MKIL4PX-2O0Y},2025-01-29 17:36:09,abigail.shaffer,PC-5006,process_start,notepad.exe,explorer.exe,notepad.exe,medium,17,2,29,0,1,0,0,0,U0006
{OJ00TNIG-B3V1MZDG-DOBN},2025-01-29 11:07:24,abigail.shaffer,PC-5006,process_start,firefox.exe,explorer.exe,firefox.exe,medium,11,2,29,0,1,0,0,0,U0006
{OZ9CRB5F-J8X53GAE-1M74},2025-01-29 08:28:39,abigail.shaffer,PC-5006,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,8,2,29,0,1,0,0,0,U0006
{N399GBCX-6ULHRZUI-0TRG},2025-01-29 13:47:10,abigail.shaffer,PC-5006,process_start,firefox.exe,explorer.exe,firefox.exe,medium,13,2,29,0,1,0,0,0,U0006
{LH7PRXWS-EJTIYPUA-IK9N},2025-01-29 15:27:38,abigail.shaffer,PC-5006,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,15,2,29,0,1,0,0,0,U0006
{BC2EA056-PBESW0EO-0J5R},2025-01-29 08:56:12,abigail.shaffer,PC-5006,process_start,notepad.exe,explorer.exe,notepad.exe,medium,8,2,29,0,1,0,0,0,U0006
{D9FEZM2B-64QEKCSO-6CL8},2025-01-29 12:08:55,abigail.shaffer,PC-5006,process_start,firefox.exe,explorer.exe,firefox.exe,medium,12,2,29,0,1,0,0,0,U0006
{FPAIG1X7-T5JR9FVC-1X7R},2025-01-29 09:02:48,abigail.shaffer,PC-5006,process_start,slack.exe,explorer.exe,slack.exe,medium,9,2,29,0,1,0,0,0,U0006
{PSJP7VI6-6F5QGZO2-O0TW},2025-01-29 08:55:22,abigail.shaffer,PC-5006,process_start,explorer.exe,explorer.exe,explorer.exe,medium,8,2,29,0,1,0,0,0,U0006
{9IDLBDQD-5SW0SR7T-9Z5V},2025-01-29 16:51:16,abigail.shaffer,PC-5006,process_start,slack.exe,explorer.exe,slack.exe,medium,16,2,29,0,1,0,0,0,U0006
{2PH8FRG4-WIBYASO7-VZYO},2025-01-30 08:50:24,abigail.shaffer,PC-5006,process_start,word.exe,explorer.exe,word.exe,medium,8,3,30,0,1,0,0,0,U0006
{L12F1REQ-YTJ665RJ-UHR6},2025-01-30 11:41:59,abigail.shaffer,PC-5006,process_start,firefox.exe,explorer.exe,firefox.exe,medium,11,3,30,0,1,0,0,0,U0006
{O6GAG6W1-8VM7X8WJ-5Y00},2025-01-30 11:59:54,abigail.shaffer,PC-5006,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,11,3,30,0,1,0,0,0,U0006
{EG2WE86L-1FL020OK-WERL},2025-01-30 09:20:56,abigail.shaffer,PC-5006,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,9,3,30,0,1,0,0,0,U0006
{P5LPSWZL-805PO9WC-1D9H},2025-01-30 07:45:04,abigail.shaffer,PC-5006,process_start,outlook.exe,explorer.exe,outlook.exe,medium,7,3,30,0,1,0,0,0,U0006
{44DNDTY5-39VJA7XP-XK9L},2025-01-30 17:34:21,abigail.shaffer,PC-5006,process_start,teams.exe,explorer.exe,teams.exe,medium,17,3,30,0,1,0,0,0,U0006
{8FH76WBR-OFK71PWT-LWLW},2025-01-30 09:52:38,abigail.shaffer,PC-5006,process_start,firefox.exe,explorer.exe,firefox.exe,medium,9,3,30,0,1,0,0,0,U0006
{HCQG9XK5-72X1030N-Q2GX},2025-01-30 09:03:02,abigail.shaffer,PC-5006,process_start,teams.exe,explorer.exe,teams.exe,medium,9,3,30,0,1,0,0,0,U0006
{NXHQ30DZ-5DX86XCH-63OQ},2025-01-30 08:19:43,abigail.shaffer,PC-5006,process_start,teams.exe,explorer.exe,teams.exe,medium,8,3,30,0,1,0,0,0,U0006
{GVYGPW5Q-EUTBC0YV-JJXG},2025-01-30 09:05:25,abigail.shaffer,PC-5006,process_start,slack.exe,explorer.exe,slack.exe,medium,9,3,30,0,1,0,0,0,U0006
{IXI8Q7PL-DB684RD2-IZNJ},2025-01-30 09:53:36,abigail.shaffer,PC-5006,process_start,excel.exe,explorer.exe,excel.exe,medium,9,3,30,0,1,0,0,0,U0006
{2K02IWAV-PA4064QS-KHOL},2025-01-30 16:46:00,abigail.shaffer,PC-5006,process_start,notepad.exe,explorer.exe,notepad.exe,medium,16,3,30,0,1,0,0,0,U0006
{PU8JTKUP-RPFWPVHY-8B5S},2025-01-31 07:52:25,abigail.shaffer,PC-5006,process_start,excel.exe,explorer.exe,excel.exe,medium,7,4,31,0,1,0,0,0,U0006
{0WSBGQE9-GQG65NSP-MJJH},2025-01-31 10:29:18,abigail.shaffer,PC-5006,process_start,firefox.exe,explorer.exe,firefox.exe,medium,10,4,31,0,1,0,0,0,U0006
{NBYQ2V89-7HG4E9OI-B1FT},2025-01-31 14:47:30,abigail.shaffer,PC-5006,process_start,outlook.exe,explorer.exe,outlook.exe,medium,14,4,31,0,1,0,0,0,U0006
{HVLX419K-7TQBN2S4-LBD9},2025-01-31 07:28:58,abigail.shaffer,PC-5006,process_start,firefox.exe,explorer.exe,firefox.exe,medium,7,4,31,0,1,0,0,0,U0006
{N95TYKRY-RBQCR06Y-042Q},2025-01-31 08:14:28,abigail.shaffer,PC-5006,process_start,slack.exe,explorer.exe,slack.exe,medium,8,4,31,0,1,0,0,0,U0006
{KUIEFBNN-JP7MANVV-438F},2025-01-31 07:06:48,abigail.shaffer,PC-5006,process_start,teams.exe,explorer.exe,teams.exe,medium,7,4,31,0,1,0,0,0,U0006
{A322TLO3-LSON23NS-RV4K},2025-01-31 16:57:03,abigail.shaffer,PC-5006,process_start,outlook.exe,explorer.exe,outlook.exe,medium,16,4,31,0,1,0,0,0,U0006
{MCEWX31V-D1VMXXVY-IZ1L},2025-01-31 07:21:17,abigail.shaffer,PC-5006,process_start,explorer.exe,explorer.exe,explorer.exe,medium,7,4,31,0,1,0,0,0,U0006
{5JDPB4QP-BH9ETNNL-8TWW},2025-01-31 11:41:29,abigail.shaffer,PC-5006,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,11,4,31,0,1,0,0,0,U0006
{H1B5AXTP-PMMU0ISC-W1RF},2025-01-31 10:48:40,abigail.shaffer,PC-5006,process_start,excel.exe,explorer.exe,excel.exe,medium,10,4,31,0,1,0,0,0,U0006
{H309M4SS-GRB7QZKR-MLQ1},2025-01-31 11:58:25,abigail.shaffer,PC-5006,process_start,excel.exe,explorer.exe,excel.exe,medium,11,4,31,0,1,0,0,0,U0006
{RUC9TRU4-8WKH5WKM-HM33},2025-02-03 15:58:38,abigail.shaffer,PC-5006,process_start,outlook.exe,explorer.exe,outlook.exe,medium,15,0,3,0,1,0,0,0,U0006
{G95Q5J0C-AKNG7DI8-T7CF},2025-02-03 10:38:37,abigail.shaffer,PC-5006,process_start,firefox.exe,explorer.exe,firefox.exe,medium,10,0,3,0,1,0,0,0,U0006
{5C8L2B91-4DOM4MI5-G9HF},2025-02-03 16:01:21,abigail.shaffer,PC-5006,process_start,firefox.exe,explorer.exe,firefox.exe,medium,16,0,3,0,1,0,0,0,U0006
{V5H2JH19-3ADI9QO4-JGMX},2025-02-03 17:00:42,abigail.shaffer,PC-5006,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,17,0,3,0,1,0,0,0,U0006
{PFP571U9-OTMRZJCI-D0VF},2025-02-03 14:05:31,abigail.shaffer,PC-5006,process_start,explorer.exe,explorer.exe,explorer.exe,medium,14,0,3,0,1,0,0,0,U0006
{SLEM2KKP-AKXFMV3C-ZT9Y},2025-02-03 12:13:57,abigail.shaffer,PC-5006,process_start,slack.exe,explorer.exe,slack.exe,medium,12,0,3,0,1,0,0,0,U0006
{8H4GK3CR-8RCHSSKG-35A8},2025-02-03 14:31:57,abigail.shaffer,PC-5006,process_start,word.exe,explorer.exe,word.exe,medium,14,0,3,0,1,0,0,0,U0006
{HUHX9T8F-27YHPFYC-KKFE},2025-02-03 16:30:55,abigail.shaffer,PC-5006,process_start,word.exe,explorer.exe,word.exe,medium,16,0,3,0,1,0,0,0,U0006
{WTUVW00C-B3SA4OU3-HAN8},2025-02-03 11:23:22,abigail.shaffer,PC-5006,process_start,notepad.exe,explorer.exe,notepad.exe,medium,11,0,3,0,1,0,0,0,U0006
{4RE9C6BK-YCGGG1U8-76BH},2025-02-03 14:22:47,abigail.shaffer,PC-5006,process_start,excel.exe,explorer.exe,excel.exe,medium,14,0,3,0,1,0,0,0,U0006
{S7R1KE5E-0JZD5Z3S-OYE5},2025-02-03 09:50:48,abigail.shaffer,PC-5006,process_start,excel.exe,explorer.exe,excel.exe,medium,9,0,3,0,1,0,0,0,U0006
{782TBLP4-6A8J5W18-58O7},2025-02-03 17:42:18,abigail.shaffer,PC-5006,process_start,notepad.exe,explorer.exe,notepad.exe,medium,17,0,3,0,1,0,0,0,U0006
{Z19VR0QP-C2BD33VI-3K67},2025-02-03 13:48:09,abigail.shaffer,PC-5006,process_start,teams.exe,explorer.exe,teams.exe,medium,13,0,3,0,1,0,0,0,U0006
{RF2KZFUR-B4GU8JID-14V0},2025-02-04 09:31:31,abigail.shaffer,PC-5006,process_start,chrome.exe,explorer.exe,chrome.exe,medium,9,1,4,0,1,0,0,0,U0006
{6OLEZCQT-MIHD6LX9-Y8HE},2025-02-04 13:00:16,abigail.shaffer,PC-5006,process_start,firefox.exe,explorer.exe,firefox.exe,medium,13,1,4,0,1,0,0,0,U0006
{9JO67OIT-SO9M07IF-TR38},2025-02-04 12:36:47,abigail.shaffer,PC-5006,process_start,firefox.exe,explorer.exe,firefox.exe,medium,12,1,4,0,1,0,0,0,U0006
{AFWP4VR6-W05C0GR4-AVK5},2025-02-04 16:29:08,abigail.shaffer,PC-5006,process_start,teams.exe,explorer.exe,teams.exe,medium,16,1,4,0,1,0,0,0,U0006
{R1BC3YZ5-ADO7EAKD-J3Y9},2025-02-04 11:38:43,abigail.shaffer,PC-5006,process_start,firefox.exe,explorer.exe,firefox.exe,medium,11,1,4,0,1,0,0,0,U0006
{JKTSGDOS-AEOJLP4X-1CA2},2025-02-04 16:00:39,abigail.shaffer,PC-5006,process_start,slack.exe,explorer.exe,slack.exe,medium,16,1,4,0,1,0,0,0,U0006
{QZTIRHBG-JBK15RED-3SXV},2025-02-04 07:22:42,abigail.shaffer,PC-5006,process_start,firefox.exe,explorer.exe,firefox.exe,medium,7,1,4,0,1,0,0,0,U0006
{44ZTGVUT-PLBZEADA-MKDX},2025-02-04 14:25:04,abigail.shaffer,PC-5006,process_start,word.exe,explorer.exe,word.exe,medium,14,1,4,0,1,0,0,0,U0006
{WQONDKBT-8MNH66WL-MVIC},2025-02-04 11:35:35,abigail.shaffer,PC-5006,process_start,slack.exe,explorer.exe,slack.exe,medium,11,1,4,0,1,0,0,0,U0006
{C8VUMN3L-OQA40ABI-UGZO},2025-02-04 08:13:18,abigail.shaffer,PC-5006,process_start,excel.exe,explorer.exe,excel.exe,medium,8,1,4,0,1,0,0,0,U0006
{5O4TDWQ4-VB71WIHC-QIJ4},2025-02-04 15:48:54,abigail.shaffer,PC-5006,process_start,word.exe,explorer.exe,word.exe,medium,15,1,4,0,1,0,0,0,U0006
{ED1M9X5Q-TL023UBP-PHUM},2025-02-05 15:52:27,abigail.shaffer,PC-5006,process_start,notepad.exe,explorer.exe,notepad.exe,medium,15,2,5,0,1,0,0,0,U0006
{0H5SZV78-H1PH6TH7-KPI4},2025-02-05 12:22:59,abigail.shaffer,PC-5006,process_start,teams.exe,explorer.exe,teams.exe,medium,12,2,5,0,1,0,0,0,U0006
{U4ES7IDQ-SEY3K0SO-IA4U},2025-02-05 10:23:53,abigail.shaffer,PC-5006,process_start,chrome.exe,explorer.exe,chrome.exe,medium,10,2,5,0,1,0,0,0,U0006
{53XQI6SW-02GU0J64-ZY4F},2025-02-05 13:25:18,abigail.shaffer,PC-5006,process_start,notepad.exe,explorer.exe,notepad.exe,medium,13,2,5,0,1,0,0,0,U0006
{F71CMECD-S5IY5SOU-79MS},2025-02-05 15:08:51,abigail.shaffer,PC-5006,process_start,chrome.exe,explorer.exe,chrome.exe,medium,15,2,5,0,1,0,0,0,U0006
{JJE3AUL0-SPX29W4Q-BJQY},2025-02-05 08:21:06,abigail.shaffer,PC-5006,process_start,firefox.exe,explorer.exe,firefox.exe,medium,8,2,5,0,1,0,0,0,U0006
{QV1BLFPS-N4ZATCP9-N79E},2025-02-05 10:07:26,abigail.shaffer,PC-5006,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,10,2,5,0,1,0,0,0,U0006
{2D5Z61M6-4K22QXLI-GAFX},2025-02-05 16:16:01,abigail.shaffer,PC-5006,process_start,chrome.exe,explorer.exe,chrome.exe,medium,16,2,5,0,1,0,0,0,U0006
{KZ3CP3CN-2UHSYN06-IQSC},2025-02-05 08:13:09,abigail.shaffer,PC-5006,process_start,chrome.exe,explorer.exe,chrome.exe,medium,8,2,5,0,1,0,0,0,U0006
{YJ4QNBRI-LKX3JEPH-F5W8},2025-02-06 09:49:43,abigail.shaffer,PC-5006,process_start,outlook.exe,explorer.exe,outlook.exe,medium,9,3,6,0,1,0,0,0,U0006
{10YUCS4K-YPTXFQ06-JLUG},2025-02-06 10:29:24,abigail.shaffer,PC-5006,process_start,notepad.exe,explorer.exe,notepad.exe,medium,10,3,6,0,1,0,0,0,U0006
{ESEGGBFC-QCFO5NSN-28RL},2025-02-06 16:40:05,abigail.shaffer,PC-5006,process_start,notepad.exe,explorer.exe,notepad.exe,medium,16,3,6,0,1,0,0,0,U0006
{7QGIHBHU-K223TNWR-D1GR},2025-02-06 17:31:39,abigail.shaffer,PC-5006,process_start,explorer.exe,explorer.exe,explorer.exe,medium,17,3,6,0,1,0,0,0,U0006
{Y9HVL7FK-XWQCFWML-Z38N},2025-02-06 07:30:32,abigail.shaffer,PC-5006,process_start,explorer.exe,explorer.exe,explorer.exe,medium,7,3,6,0,1,0,0,0,U0006
{OTIRWTND-W05MIBJZ-TW8R},2025-02-06 14:23:45,abigail.shaffer,PC-5006,process_start,chrome.exe,explorer.exe,chrome.exe,medium,14,3,6,0,1,0,0,0,U0006
{ENBSYP6S-AXOP2DOZ-8B33},2025-02-06 14:30:34,abigail.shaffer,PC-5006,process_start,slack.exe,explorer.exe,slack.exe,medium,14,3,6,0,1,0,0,0,U0006
{O60XYJ01-UG24MWRP-SOZ8},2025-02-06 16:36:33,abigail.shaffer,PC-5006,process_start,explorer.exe,explorer.exe,explorer.exe,medium,16,3,6,0,1,0,0,0,U0006
{Y99V1W45-3BD2L5UA-XGJC},2025-02-06 14:58:43,abigail.shaffer,PC-5006,process_start,word.exe,explorer.exe,word.exe,medium,14,3,6,0,1,0,0,0,U0006
{LB28Y1VG-7H6EX5C5-FCR3},2025-02-06 10:55:49,abigail.shaffer,PC-5006,process_start,chrome.exe,explorer.exe,chrome.exe,medium,10,3,6,0,1,0,0,0,U0006
{K2TMTYIU-67IE8RQ7-T3BX},2025-02-06 08:50:09,abigail.shaffer,PC-5006,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,8,3,6,0,1,0,0,0,U0006
{HT2FR06N-O4WOHHGG-MRNG},2025-02-06 07:04:51,abigail.shaffer,PC-5006,process_start,excel.exe,explorer.exe,excel.exe,medium,7,3,6,0,1,0,0,0,U0006
{8JBOJSSK-XPBE7PK8-5ARL},2025-02-07 17:13:46,abigail.shaffer,PC-5006,process_start,explorer.exe,explorer.exe,explorer.exe,medium,17,4,7,0,1,0,0,0,U0006
{7RHJ9SFZ-N2Z042U0-DNNJ},2025-02-07 14:31:50,abigail.shaffer,PC-5006,process_start,teams.exe,explorer.exe,teams.exe,medium,14,4,7,0,1,0,0,0,U0006
{N621FV89-DV21D5VV-WH90},2025-02-07 17:01:01,abigail.shaffer,PC-5006,process_start,outlook.exe,explorer.exe,outlook.exe,medium,17,4,7,0,1,0,0,0,U0006
{D2HWNXTN-5PADZNXI-7WQY},2025-02-07 08:37:54,abigail.shaffer,PC-5006,process_start,excel.exe,explorer.exe,excel.exe,medium,8,4,7,0,1,0,0,0,U0006
{818CQ8A5-TVVAY15K-6P5J},2025-02-07 16:30:45,abigail.shaffer,PC-5006,process_start,slack.exe,explorer.exe,slack.exe,medium,16,4,7,0,1,0,0,0,U0006
{8MLDUS37-MTEZKR8X-VTW0},2025-02-07 14:10:31,abigail.shaffer,PC-5006,process_start,word.exe,explorer.exe,word.exe,medium,14,4,7,0,1,0,0,0,U0006
{MONL4WVE-VPR1CTYQ-PUTR},2025-02-07 10:23:47,abigail.shaffer,PC-5006,process_start,slack.exe,explorer.exe,slack.exe,medium,10,4,7,0,1,0,0,0,U0006
{4QO6ILV8-GMP327FN-8PJR},2025-02-07 12:23:03,abigail.shaffer,PC-5006,process_start,slack.exe,explorer.exe,slack.exe,medium,12,4,7,0,1,0,0,0,U0006
{WT2T3OPG-F05W00KT-KD0S},2025-02-07 09:29:13,abigail.shaffer,PC-5006,process_start,explorer.exe,explorer.exe,explorer.exe,medium,9,4,7,0,1,0,0,0,U0006
{KF2PHN2A-WOH84DFT-LGY2},2025-02-07 08:05:19,abigail.shaffer,PC-5006,process_start,firefox.exe,explorer.exe,firefox.exe,medium,8,4,7,0,1,0,0,0,U0006
{IW7SW06B-5CAMF9YS-4EJ6},2025-02-07 12:19:49,abigail.shaffer,PC-5006,process_start,notepad.exe,explorer.exe,notepad.exe,medium,12,4,7,0,1,0,0,0,U0006
{LAOHTRRJ-QSAOQESR-95ER},2025-02-07 17:01:48,abigail.shaffer,PC-5006,process_start,chrome.exe,explorer.exe,chrome.exe,medium,17,4,7,0,1,0,0,0,U0006
{AXXQ1TGO-VA795R66-59D8},2025-02-07 17:27:40,abigail.shaffer,PC-5006,process_start,slack.exe,explorer.exe,slack.exe,medium,17,4,7,0,1,0,0,0,U0006
{A5X9MJB6-KYBD39TV-3EZH},2025-02-10 16:25:42,abigail.shaffer,PC-5006,process_start,slack.exe,explorer.exe,slack.exe,medium,16,0,10,0,1,0,0,0,U0006
