id,date,user,pc,filename,activity,to_removable_media,from_removable_media,content,size,hour,day_of_week,day_of_month,is_weekend,is_working_hours,is_late_night,is_sensitive_folder,is_shared_folder,size_mb,is_large_file,activity_encoded
{5ZP4G568-89Y8B8QT-J3XV},2025-01-24 13:54:10,U0004,PC-5004,/shared/templates/community.pptx,File Write,0,False,Sell a property message outside traditional home your bring woman hit dark ball cover.,139273,13,4,24,0,1,0,0,1,0.13282108306884766,0,1
{UB0IPS5O-VDSZYTZQ-NEGJ},2025-01-24 09:10:49,U0004,PC-5004,/operations/schedules/population.txt,File Write,0,False,Statement statement agent war heart argue possible bag picture available scene approach.,137909,9,4,24,0,1,0,0,0,0.13152027130126953,0,1
{2MHOPQH5-LKRL8SEL-7FYR},2025-01-24 15:43:05,U0004,PC-5004,/shared/resources/involve.xlsx,File Write,0,False,Television miss the we politics phone anyone happy point.,34871,15,4,24,0,1,0,0,1,0.033255577087402344,0,1
{TQRA3JKP-79YIO0EM-KCTH},2025-01-24 09:56:35,U0004,PC-5004,/company/policies/expect.xlsx,File Write,0,False,Time key out hospital around wall those.,21408,9,4,24,0,1,0,0,1,0.020416259765625,0,1
{9T81E6B3-90BOCHVE-SY2Y},2025-01-24 10:10:44,U0004,PC-5004,/operations/schedules/she.txt,File Open,0,False,Several in candidate case affect sometimes second man personal listen his answer claim.,103569,10,4,24,0,1,0,0,0,0.0987710952758789,0,0
{W122KIJ5-B2UD2B68-XC98},2025-01-24 15:13:35,U0004,PC-5004,/shared/templates/scene.pptx,File Write,0,False,At sing age view push enjoy wife cup law become car use group us dark trouble.,41281,15,4,24,0,1,0,0,1,0.039368629455566406,0,1
{6J7XO5LU-M4D5CXEH-H8QC},2025-01-24 15:43:41,U0004,PC-5004,/shared/documents/institution.csv,File Open,0,False,Level until less daughter you traditional question bad.,165389,15,4,24,0,1,0,0,1,0.15772724151611328,0,0
{LG7SLY8X-66TQYUPF-I4PK},2025-01-24 10:27:43,U0004,PC-5004,/shared/templates/common.docx,File Write,0,False,Here despite instead stay woman fish life.,46064,10,4,24,0,1,0,0,1,0.0439300537109375,0,1
{D5PM705V-2PRNO841-F6IM},2025-01-24 15:42:56,U0004,PC-5004,/operations/schedules/office.docx,File Write,0,False,With heavy couple language through nation film or rise collection often answer ten family amount.,74571,15,4,24,0,1,0,0,0,0.07111644744873047,0,1
{RNR427QX-B1J6JMLB-CJT2},2025-01-24 09:03:28,U0004,PC-5004,/shared/resources/television.doc,File Write,0,False,Issue expect apply later radio story huge move.,40168,9,4,24,0,1,0,0,1,0.03830718994140625,0,1
{EJLZLGQ8-RU9R75YU-S90U},2025-01-24 11:51:17,U0004,PC-5004,/company/announcements/within.txt,File Open,0,False,Toward scientist matter message trip avoid street police there.,148850,11,4,24,0,1,0,0,1,0.1419544219970703,0,0
{X2BMHN3Q-7JJUFFB6-254P},2025-01-27 16:24:15,U0004,PC-5004,/shared/resources/wall.docx,File Open,0,False,Movie consumer pick end us information occur future stop six rather just serious term discuss state.,85383,16,0,27,0,1,0,0,1,0.08142757415771484,0,0
{JFS4ZOSA-HG1QTQBQ-QXT9},2025-01-27 14:01:49,U0004,PC-5004,/company/policies/eight.xlsx,File Write,0,False,Summer concern race five ahead director seek where.,16773,14,0,27,0,1,0,0,1,0.01599597930908203,0,1
{NMU9SWHT-2Z595EHM-JKL5},2025-01-27 11:43:43,U0004,PC-5004,/operations/schedules/agency.txt,File Copy,0,False,Size open rest investment race yes law record I visit door if sister chair.,129137,11,0,27,0,1,0,0,0,0.1231546401977539,0,2
{T2S79RZO-R6FT8QIA-DCYM},2025-01-27 09:25:52,U0004,PC-5004,/shared/templates/structure.xlsx,File Copy,0,False,Half able music base subject Congress pick.,99251,9,0,27,0,1,0,0,1,0.09465312957763672,0,2
{LCA3UGS2-BTWI07O8-W9H6},2025-01-27 11:22:35,U0004,PC-5004,/company/announcements/generation.txt,File Open,0,False,Beat hotel them hand since much language bit enter.,90854,11,0,27,0,1,0,0,1,0.08664512634277344,0,0
{DVSYHEGK-JE3WITF9-QM9Z},2025-01-27 08:05:02,U0004,PC-5004,/company/announcements/over.doc,File Write,0,False,Run mission show company word catch nothing why sense.,7928,8,0,27,0,1,0,0,1,0.00756072998046875,0,1
{UUMS0D87-WV2E9ST2-C5D7},2025-01-27 13:05:21,U0004,PC-5004,/shared/templates/among.txt,File Write,0,False,Opportunity significant environmental involve participant eye national administration citizen throughout also former almost painting role.,99472,13,0,27,0,1,0,0,1,0.0948638916015625,0,1
{08DU86KK-SGKDTPLI-WHVB},2025-01-27 16:14:36,U0004,PC-5004,/shared/resources/recognize.pdf,File Open,0,False,Item rest respond economy why possible fear paper suffer particular network at base get personal.,85029,16,0,27,0,1,0,0,1,0.08108997344970703,0,0
{IBDXK4BI-EQOHBWO7-CW9C},2025-01-27 08:25:11,U0004,PC-5004,/company/policies/movement.csv,File Copy,0,False,While seem along pressure begin type dog name language local much will cost value.,22773,8,0,27,0,1,0,0,1,0.02171802520751953,0,2
{53JI20K1-3Y0EDA7C-NMIK},2025-01-27 16:44:22,U0004,PC-5004,/operations/procedures/live.txt,File Write,0,False,Herself back pass rest professional left particular manage my tax off.,164098,16,0,27,0,1,0,0,0,0.1564960479736328,0,1
{GR809J8O-F7HNW8YL-E33Q},2025-01-27 09:41:08,U0004,PC-5004,/operations/schedules/least.pptx,File Write,0,False,Market suddenly student can might cultural yes although poor five modern human control personal.,170647,9,0,27,0,1,0,0,0,0.16274166107177734,0,1
{O1871UOL-LZ0WF5LK-M5QP},2025-01-27 15:16:55,U0004,PC-5004,/operations/procedures/economy.pdf,File Write,0,False,Appear especially air thus growth yes herself people rate notice air by.,112586,15,0,27,0,1,0,0,0,0.10737037658691406,0,1
{J6TRC5XL-JTF5RBP8-5QEH},2025-01-27 10:19:48,U0004,PC-5004,/operations/schedules/far.pdf,File Copy,0,False,Compare second system environmental consumer model leave hour cell step particularly control east weight raise.,63859,10,0,27,0,1,0,0,0,0.06090068817138672,0,2
{3AF7YYK7-78SSWOMT-BD3S},2025-01-27 15:09:58,U0004,PC-5004,/shared/resources/sister.txt,File Open,0,False,Suggest smile store develop wait national top occur billion if end range trouble cost seven.,19308,15,0,27,0,1,0,0,1,0.018413543701171875,0,0
{5XS7PMAK-9WHBR87X-B1TF},2025-01-28 11:39:13,U0004,PC-5004,/company/announcements/seven.txt,File Copy,0,False,Concern war home why commercial watch develop reason gas part rather bill team vote.,145273,11,1,28,0,1,0,0,1,0.13854312896728516,0,2
{9017LRLZ-OHK9Z3BN-5HTL},2025-01-28 15:47:14,U0004,PC-5004,/operations/procedures/born.txt,File Copy,0,False,Represent hard agent position million what wear next administration fly maintain quite station difference create.,161456,15,1,28,0,1,0,0,0,0.1539764404296875,0,2
{MTPSBYMR-SJU9N1A0-857T},2025-01-28 16:27:02,U0004,PC-5004,/shared/documents/production.csv,File Open,0,False,Build push mention officer unit both loss machine another miss relate old especially also stuff decision.,79462,16,1,28,0,1,0,0,1,0.07578086853027344,0,0
{84G1FTR6-BLWH06QP-8DTT},2025-01-28 12:39:46,U0004,PC-5004,/shared/resources/food.pptx,File Write,0,False,Foot law force foreign blue rock hand though.,57116,12,1,28,0,1,0,0,1,0.054470062255859375,0,1
{HOV99C00-UH6OD8WH-V87W},2025-01-28 11:02:23,U0004,PC-5004,/shared/documents/television.doc,File Open,0,False,Live suffer modern draw international surface animal where entire suggest recent poor board.,6212,11,1,28,0,1,0,0,1,0.005924224853515625,0,0
{HT9FK0VW-XJVH7DT6-GSH3},2025-01-28 10:33:44,U0004,PC-5004,/operations/procedures/speech.pdf,File Write,0,False,Along government lead past way business option list.,77816,10,1,28,0,1,0,0,0,0.07421112060546875,0,1
{F9L36W7T-VBQ2N9CW-YDJL},2025-01-28 11:48:50,U0004,PC-5004,/shared/documents/as.txt,File Open,0,False,Run capital long even candidate suddenly money task give clear carry former speak speak into around.,96169,11,1,28,0,1,0,0,1,0.09171390533447266,0,0
{IXCEMSG6-8Y5PDDCH-M314},2025-01-28 14:43:40,U0004,PC-5004,/operations/procedures/garden.doc,File Open,0,False,Media society last kind fear cold manage full front scientist protect must fund open who someone.,141868,14,1,28,0,1,0,0,0,0.13529586791992188,0,0
{9KIM6TXR-RC33I5JQ-TIC1},2025-01-28 13:30:32,U0004,PC-5004,/operations/procedures/free.xlsx,File Copy,0,False,Explain maybe fight pass budget bar really world agent usually according always choose fill police only.,92006,13,1,28,0,1,0,0,0,0.08774375915527344,0,2
{Z3H34J44-Y5HJ4HUU-4DXS},2025-01-28 15:56:22,U0004,PC-5004,/shared/resources/unit.docx,File Copy,0,False,Authority door poor stay yard break for fish decade food.,21340,15,1,28,0,1,0,0,1,0.020351409912109375,0,2
{9BYBPQCU-PY4JELLD-3XYY},2025-01-28 10:57:43,U0004,PC-5004,/shared/templates/medical.pptx,File Copy,0,False,Miss plant international scene radio exist expect.,159147,10,1,28,0,1,0,0,1,0.15177440643310547,0,2
{N6YVP3OJ-5T5TKJHQ-4FD1},2025-01-28 13:38:22,U0004,PC-5004,/company/announcements/nature.docx,File Copy,0,False,Pay history people respond century white real view institution together small rest fall including section.,19842,13,1,28,0,1,0,0,1,0.018922805786132812,0,2
{T198L8B0-4935YI2Z-X0DV},2025-01-28 08:32:36,U0004,PC-5004,/company/announcements/carry.pptx,File Write,0,False,Suffer world region try explain wear attorney despite spend remain space black.,128964,8,1,28,0,1,0,0,1,0.12298965454101562,0,1
{AM9NNIWJ-7D3YCJXQ-HZJE},2025-01-28 12:31:28,U0004,PC-5004,/shared/templates/cell.pptx,File Open,0,False,Student call paper these population phone perhaps arrive scene those.,125472,12,1,28,0,1,0,0,1,0.119659423828125,0,0
{YOTYR5RU-NDU7X719-NY3Y},2025-01-28 12:07:33,U0004,PC-5004,/shared/documents/nature.doc,File Open,0,False,Indeed majority daughter need generation mouth short identify relationship professor.,137973,12,1,28,0,1,0,0,1,0.13158130645751953,0,0
{54PQ7C21-XGYAA32U-TCGV},2025-01-29 12:48:24,U0004,PC-5004,/operations/procedures/cost.pptx,File Open,0,False,Tonight lose fly section guy physical low her television.,120869,12,2,29,0,1,0,0,0,0.11526966094970703,0,0
{15G9LRTS-R6EC6722-417D},2025-01-29 11:32:10,U0004,PC-5004,/operations/schedules/year.csv,File Write,0,False,Foot peace memory simply prove law tonight.,99145,11,2,29,0,1,0,0,0,0.09455204010009766,0,1
{JUS1BJHV-EKMZE9UJ-0R7V},2025-01-29 14:49:07,U0004,PC-5004,/shared/templates/once.txt,File Copy,0,False,Role hotel near consider keep building light as reach cup.,172918,14,2,29,0,1,0,0,1,0.16490745544433594,0,2
{O6GSEP0Z-0E377K8N-OR87},2025-01-29 09:04:57,U0004,PC-5004,/company/policies/store.doc,File Copy,0,False,Understand pretty whom what unit for common office note pass.,67232,9,2,29,0,1,0,0,1,0.064117431640625,0,2
{FQ6PP9H1-H1CLPRNR-R23U},2025-01-29 14:35:45,U0004,PC-5004,/shared/templates/sit.doc,File Write,0,False,Thing western run son price one policy door nearly door coach president reflect.,3152,14,2,29,0,1,0,0,1,0.0030059814453125,0,1
{ZH6UEYN3-TD4GCKNH-YVAF},2025-01-29 16:35:37,U0004,PC-5004,/operations/procedures/election.pptx,File Write,0,False,Talk music floor vote environment business right leg season manage claim hotel east affect forward.,132970,16,2,29,0,1,0,0,0,0.12681007385253906,0,1
{ACLSLYGR-251CKZ8M-KP80},2025-01-29 11:26:06,U0004,PC-5004,/operations/schedules/tree.csv,File Copy,0,False,Officer well marriage resource bring throw page summer old able number.,138130,11,2,29,0,1,0,0,0,0.1317310333251953,0,2
{OBNHCFR3-PQPO31BG-ONUJ},2025-01-29 11:32:11,U0004,PC-5004,/operations/schedules/less.docx,File Write,0,False,Class former project other service treat responsibility Democrat.,45184,11,2,29,0,1,0,0,0,0.0430908203125,0,1
{B79W5ONT-8RENUUU5-XUCU},2025-01-29 14:39:31,U0004,PC-5004,/shared/documents/second.csv,File Open,0,False,Catch week watch million candidate agreement push will care hair role risk.,92204,14,2,29,0,1,0,0,1,0.08793258666992188,0,0
{WXFEM3LT-TF6IRD9X-ZXOC},2025-01-29 10:34:04,U0004,PC-5004,/shared/templates/arm.csv,File Write,0,False,Could also and set major specific rather letter me tell just raise really reveal these.,29112,10,2,29,0,1,0,0,1,0.02776336669921875,0,1
{7I28U81Q-0TCJAO5U-AOU3},2025-01-29 15:28:27,U0004,PC-5004,/company/announcements/region.pdf,File Open,0,False,Group door movement under sometimes two so sport American admit within door hold bank of.,2289,15,2,29,0,1,0,0,1,0.0021829605102539062,0,0
{PJC57Q2V-CB93UKWQ-797T},2025-01-29 15:21:23,U0004,PC-5004,/operations/schedules/study.pdf,File Write,0,False,Fly least get the west the now up behavior single poor cold unit walk see.,183287,15,2,29,0,1,0,0,0,0.17479610443115234,0,1
{VOH2WKJL-FFDRXJDD-7O41},2025-01-29 09:48:33,U0004,PC-5004,/shared/documents/record.pptx,File Open,0,False,Begin current everyone test memory arm statement.,12628,9,2,29,0,1,0,0,1,0.012042999267578125,0,0
{0HX6Z8W7-NBV72IQE-ZNCZ},2025-01-30 13:36:27,U0004,PC-5004,/shared/documents/which.pptx,File Write,0,False,Office yeah bar rather matter participant boy.,58945,13,3,30,0,1,0,0,1,0.056214332580566406,0,1
{PT0YMBOB-NUJ7QAB2-246Q},2025-01-30 10:06:54,U0004,PC-5004,/shared/documents/information.pdf,File Open,0,False,Plan rule break church term under whether.,137662,10,3,30,0,1,0,0,1,0.1312847137451172,0,0
{ADXIOGUO-6PYP73A1-4X78},2025-01-30 13:28:58,U0004,PC-5004,/operations/schedules/it.doc,File Copy,0,False,Sell cause boy sign pull break him bit tree among pay all carry garden.,133669,13,3,30,0,1,0,0,0,0.12747669219970703,0,2
{9UDSWPBH-WS222TK8-TT81},2025-01-30 15:22:53,U0004,PC-5004,/company/announcements/situation.doc,File Open,0,False,Service usually cup performance role already occur issue front movie produce lay theory specific since.,114634,15,3,30,0,1,0,0,1,0.10932350158691406,0,0
{BTGUJZ3Y-WZTHA459-QZ3Q},2025-01-30 10:47:23,U0004,PC-5004,/company/policies/body.pptx,File Copy,0,False,Share example beyond expect smile raise personal cell front.,111957,10,3,30,0,1,0,0,1,0.10677051544189453,0,2
{CG3XN5B7-8VFDP08T-5QXG},2025-01-30 11:54:37,U0004,PC-5004,/company/policies/across.docx,File Open,0,False,Professor word change expert can style option red happen whose return style at score pretty.,80227,11,3,30,0,1,0,0,1,0.07651042938232422,0,0
{34BEIJ77-CRICAHRA-0WA6},2025-01-30 15:39:24,U0004,PC-5004,/company/announcements/support.csv,File Open,0,False,Resource notice generation single on statement simply director law center.,73183,15,3,30,0,1,0,0,1,0.0697927474975586,0,0
{59FKL7NZ-4RQTQV95-H07S},2025-01-30 15:31:39,U0004,PC-5004,/company/announcements/cut.xlsx,File Copy,0,False,Very near much hold several candidate suffer else avoid sea choose cell loss.,22022,15,3,30,0,1,0,0,1,0.021001815795898438,0,2
{1ZUYVHMC-SH75UUI1-VLIP},2025-01-30 16:07:37,U0004,PC-5004,/operations/procedures/arm.doc,File Open,0,False,But pass look newspaper everyone coach people kitchen return be international opportunity include.,3500,16,3,30,0,1,0,0,0,0.003337860107421875,0,0
{98Q1VIZH-TFO0QSG7-Y02J},2025-01-30 14:45:16,U0004,PC-5004,/company/policies/case.csv,File Open,0,False,Team most war blood floor well citizen these place.,123759,14,3,30,0,1,0,0,1,0.1180257797241211,0,0
{V74LQNKK-VBEY2EBV-2UT9},2025-01-30 16:59:28,U0004,PC-5004,/company/announcements/account.xlsx,File Write,0,False,Red term allow around admit guy toward what north shoulder.,127636,16,3,30,0,1,0,0,1,0.12172317504882812,0,1
{73P1DJUR-TW6PML43-38YS},2025-01-30 10:21:41,U0004,PC-5004,/shared/documents/live.docx,File Write,0,False,Institution skin performance he opportunity sing girl expect such watch economy success.,66340,10,3,30,0,1,0,0,1,0.06326675415039062,0,1
{FP1FBWU8-6I0D6TKI-R44P},2025-01-30 11:57:00,U0004,PC-5004,/shared/documents/certain.docx,File Write,0,False,Left able analysis arrive budget situation but debate south say include.,172047,11,3,30,0,1,0,0,1,0.1640768051147461,0,1
{6YT4XMGK-MZ1M4RAG-6KB9},2025-01-30 10:20:50,U0004,PC-5004,/shared/documents/drug.csv,File Copy,0,False,Last everybody wall major interest amount actually best.,90799,10,3,30,0,1,0,0,1,0.0865926742553711,0,2
{0JS76F8R-T4UK03BO-0E8O},2025-01-30 09:57:48,U0004,PC-5004,/operations/schedules/short.csv,File Write,0,False,Language challenge air rest wind region less crime amount laugh east left.,13645,9,3,30,0,1,0,0,0,0.013012886047363281,0,1
{N1MFYIUL-07WYYDF4-Y1NU},2025-01-30 08:30:16,U0004,PC-5004,/company/announcements/drop.docx,File Copy,0,False,Bag answer thank guess most every feel song company region agent north.,149580,8,3,30,0,1,0,0,1,0.14265060424804688,0,2
{DYY3GDU4-EOHJXVP8-4XBD},2025-01-31 10:21:36,U0004,PC-5004,/company/announcements/court.docx,File Write,0,False,Mother month green international involve effect ahead building accept current provide the.,118174,10,4,31,0,1,0,0,1,0.11269950866699219,0,1
{IX9PT3QA-XXT5NE0V-FPDU},2025-01-31 12:49:58,U0004,PC-5004,/operations/schedules/deep.txt,File Copy,0,False,I state try keep effect join hour statement bad one modern store record little allow woman.,161272,12,4,31,0,1,0,0,0,0.15380096435546875,0,2
{JY9DJKUH-DUVVJDJ7-NTYC},2025-01-31 13:46:41,U0004,PC-5004,/shared/templates/interesting.csv,File Open,0,False,International financial form operation sense somebody anything open project buy edge after pretty.,62275,13,4,31,0,1,0,0,1,0.05939006805419922,0,0
{3JFWEC9Q-E3XOIABI-DD9D},2025-01-31 09:07:06,U0004,PC-5004,/shared/resources/pay.doc,File Write,0,False,Name walk attack resource serious teach piece especially able economic.,155932,9,4,31,0,1,0,0,1,0.14870834350585938,0,1
{JVD4BZ0Y-2E4CLB7Q-J55W},2025-01-31 08:14:26,U0004,PC-5004,/company/announcements/second.doc,File Copy,0,False,First common eight participant also operation position our.,59908,8,4,31,0,1,0,0,1,0.057132720947265625,0,2
{DZY1Y5S5-C3P5F3VE-1KJ9},2025-01-31 16:04:23,U0004,PC-5004,/shared/templates/model.docx,File Copy,0,False,Situation more manage difference assume leg keep build increase owner seek bill traditional.,13340,16,4,31,0,1,0,0,1,0.012722015380859375,0,2
{4SFADEP6-VUEONM0B-UOFL},2025-01-31 11:47:26,U0004,PC-5004,/company/policies/bit.doc,File Copy,0,False,Describe expert any look entire do company focus consumer.,142653,11,4,31,0,1,0,0,1,0.13604450225830078,0,2
{WJUSOTDI-R8W3R42S-CI7F},2025-01-31 13:21:12,U0004,PC-5004,/company/announcements/since.doc,File Open,0,False,Prove organization old treatment yet land address represent treat close issue write produce ago level.,179764,13,4,31,0,1,0,0,1,0.17143630981445312,0,0
{J2X0GD2R-LM14ASTW-QHVF},2025-01-31 12:22:38,U0004,PC-5004,/shared/resources/myself.csv,File Write,0,False,Star music commercial become area citizen program agree sort physical believe us view want.,41802,12,4,31,0,1,0,0,1,0.03986549377441406,0,1
{9N21XO48-8M33VI89-RETR},2025-01-31 14:17:02,U0004,PC-5004,/shared/templates/successful.doc,File Write,0,False,Dog range seem number other those sister large.,138569,14,4,31,0,1,0,0,1,0.13214969635009766,0,1
{8AUS6LYM-MDXUYFNM-MS6E},2025-01-31 16:32:41,U0004,PC-5004,/shared/documents/choice.doc,File Write,0,False,Base know against student mean onto face product.,155278,16,4,31,0,1,0,0,1,0.1480846405029297,0,1
{VDCD184V-V29VY7LK-3BK0},2025-01-31 13:34:44,U0004,PC-5004,/shared/resources/allow.doc,File Copy,0,False,Wife up thus fight catch serious later they.,35706,13,4,31,0,1,0,0,1,0.03405189514160156,0,2
