id,date,user,pc,activity,source_ip,status,hour,day_of_week,day_of_month,is_weekend,is_working_hours,is_late_night,is_failed_login,is_external_ip,is_logoff
{3FRB7EI5-R8VO4KVF-FLNC},2025-01-17 17:27:25,U0014,PC-5014,Logoff,192.168.1.34,Success,17,4,17,0,1,0,0,0,1
{ATRD83X9-AGE9NY3M-UB6L},2025-01-18 16:47:00,U0014,PC-5014,Logon,192.168.1.34,Success,16,5,18,1,1,0,0,0,0
{9W3GGO9D-VWS3KCVJ-XZDV},2025-01-19 14:05:00,U0014,PC-5014,Logon,192.168.1.34,Success,14,6,19,1,1,0,0,0,0
{B4XZ3MSK-ZO3I9LLI-FFCV},2025-01-20 08:44:18,U0014,PC-5014,Logon,192.168.1.34,Success,8,0,20,0,1,0,0,0,0
{DQFC1YUZ-PEX7TV7H-RBFG},2025-01-20 17:07:09,U0014,PC-5014,Logoff,192.168.1.34,Success,17,0,20,0,1,0,0,0,1
{B4JGRXOZ-LEL8PL6U-ZA28},2025-01-21 08:04:03,U0014,PC-5014,Logon,192.168.1.34,Success,8,1,21,0,1,0,0,0,0
{R9F5IV86-ZP1WZ2NA-R3SH},2025-01-21 17:26:05,U0014,PC-5014,Logoff,192.168.1.34,Success,17,1,21,0,1,0,0,0,1
{X0ST69WW-P82QZTT1-BLOW},2025-01-22 08:21:43,U0014,PC-5014,Logon,192.168.1.34,Success,8,2,22,0,1,0,0,0,0
{R576VILV-QKXBI6JJ-TB8Q},2025-01-22 17:50:04,U0014,PC-5014,Logoff,192.168.1.34,Success,17,2,22,0,1,0,0,0,1
{P82J3TPS-82XLVB9H-XKEI},2025-01-23 08:25:00,U0014,PC-5014,Logon,192.168.1.34,Success,8,3,23,0,1,0,0,0,0
{0GXAPLIR-D70GKJFP-0N1K},2025-01-23 17:24:35,U0014,PC-5014,Logoff,192.168.1.34,Success,17,3,23,0,1,0,0,0,1
{TC954AI2-278EQE12-QEYK},2025-01-24 08:34:44,U0014,PC-5014,Logon,192.168.1.34,Success,8,4,24,0,1,0,0,0,0
{2MNG806W-819FMSYG-91MM},2025-01-24 17:05:22,U0014,PC-5014,Logoff,192.168.1.34,Success,17,4,24,0,1,0,0,0,1
{S3HGW10C-9IX6R1NX-HBQA},2025-01-27 08:06:51,U0014,PC-5014,Logon,192.168.1.34,Success,8,0,27,0,1,0,0,0,0
{97XO485D-4VUEER90-MWB4},2025-01-27 17:22:01,U0014,PC-5014,Logoff,192.168.1.34,Success,17,0,27,0,1,0,0,0,1
{L3K4BK8E-JNFMOCTC-LKA9},2025-01-28 08:20:15,U0014,PC-5014,Logon,192.168.1.34,Success,8,1,28,0,1,0,0,0,0
{Z57V4NDJ-M5GH2IJ4-TT43},2025-01-28 17:20:11,U0014,PC-5014,Logoff,192.168.1.34,Success,17,1,28,0,1,0,0,0,1
{UYKTK61B-7PXJBC8V-DRQN},2025-01-29 08:35:59,U0014,PC-5014,Logon,192.168.1.34,Success,8,2,29,0,1,0,0,0,0
{JVU2CGXU-5WAHZG85-S9AS},2025-01-29 17:34:06,U0014,PC-5014,Logoff,192.168.1.34,Success,17,2,29,0,1,0,0,0,1
{21GTCHYG-TMOV6KI4-EPXR},2025-01-30 08:17:36,U0014,PC-5014,Logon,192.168.1.34,Success,8,3,30,0,1,0,0,0,0
{V0YU3U8I-ZIIBCO8J-EAHD},2025-01-30 17:07:25,U0014,PC-5014,Logoff,192.168.1.34,Success,17,3,30,0,1,0,0,0,1
{OMQFXEN9-NSJX4FOG-X8IR},2025-01-31 08:44:00,U0014,PC-5014,Logon,192.168.1.34,Success,8,4,31,0,1,0,0,0,0
{BAQC6CQK-O5FKPA2T-VMXQ},2025-01-31 17:17:27,U0014,PC-5014,Logoff,192.168.1.34,Success,17,4,31,0,1,0,0,0,1
{JRPE2XN9-TXFJNJD5-SLOC},2025-02-03 08:30:24,U0014,PC-5014,Logon,192.168.1.34,Success,8,0,3,0,1,0,0,0,0
{IK31YUW2-TGRTFA11-PMRG},2025-02-03 17:56:06,U0014,PC-5014,Logoff,192.168.1.34,Success,17,0,3,0,1,0,0,0,1
{ZPZJHO4V-UDQHIBMQ-IMI8},2025-02-04 08:46:19,U0014,PC-5014,Logon,192.168.1.34,Success,8,1,4,0,1,0,0,0,0
{CUEOBQT0-D9TZHHNB-AVEK},2025-02-04 17:01:44,U0014,PC-5014,Logoff,192.168.1.34,Success,17,1,4,0,1,0,0,0,1
{QHMIE22T-W1BYTXZA-43HO},2025-02-05 08:37:56,U0014,PC-5014,Logon,192.168.1.34,Success,8,2,5,0,1,0,0,0,0
{DU7JPMMQ-ZADWAJGF-00HH},2025-02-05 17:21:06,U0014,PC-5014,Logoff,192.168.1.34,Success,17,2,5,0,1,0,0,0,1
{QXIEE6HW-5KYFC6RA-NTY6},2025-02-06 08:08:18,U0014,PC-5014,Logon,192.168.1.34,Success,8,3,6,0,1,0,0,0,0
{1HFDI3JS-TY876795-F9TU},2025-02-06 17:06:05,U0014,PC-5014,Logoff,192.168.1.34,Success,17,3,6,0,1,0,0,0,1
{G4QLV724-HK1QDU2E-B0T4},2025-02-07 08:28:27,U0014,PC-5014,Logon,192.168.1.34,Success,8,4,7,0,1,0,0,0,0
{OXZ3BG52-IB4TCTDS-DJT3},2025-02-07 17:35:30,U0014,PC-5014,Logoff,192.168.1.34,Success,17,4,7,0,1,0,0,0,1
{4F2ZDFPP-WC1QY9MB-AAXA},2025-02-08 13:54:00,U0014,PC-5014,Logon,192.168.1.34,Success,13,5,8,1,1,0,0,0,0
{L13VCG8D-2TN20VZ9-LY2S},2025-02-10 08:01:05,U0014,PC-5014,Logon,192.168.1.34,Success,8,0,10,0,1,0,0,0,0
{KFTFYTKS-1F3KWBNB-PAVA},2025-02-10 17:18:48,U0014,PC-5014,Logoff,192.168.1.34,Success,17,0,10,0,1,0,0,0,1
{IMMNSTOU-IFJILXN3-2NBZ},2025-02-11 08:16:56,U0014,PC-5014,Logon,192.168.1.34,Success,8,1,11,0,1,0,0,0,0
{BHO4UW2A-WW77GCJB-EO4E},2025-02-11 17:40:30,U0014,PC-5014,Logoff,192.168.1.34,Success,17,1,11,0,1,0,0,0,1
{TAWJ4G8R-7SN1TCJF-CZWK},2025-02-12 08:35:58,U0014,PC-5014,Logon,192.168.1.34,Success,8,2,12,0,1,0,0,0,0
{UY0OFIPZ-N0THL2C5-3K9O},2025-02-12 17:10:33,U0014,PC-5014,Logoff,192.168.1.34,Success,17,2,12,0,1,0,0,0,1
{NK5G2ZNT-GG50YQL2-5S8T},2025-02-13 08:22:48,U0014,PC-5014,Logon,192.168.1.34,Success,8,3,13,0,1,0,0,0,0
{AIDIZS3J-0EVZYMKX-9KHH},2025-02-13 17:58:58,U0014,PC-5014,Logoff,192.168.1.34,Success,17,3,13,0,1,0,0,0,1
{M3JLZOHF-DDVSZ2TV-HVWH},2025-01-15 08:48:52,U0015,PC-5015,Logon,192.168.1.35,Success,8,2,15,0,1,0,0,0,0
{OLI54087-WS1LOQSO-T56A},2025-01-15 17:13:08,U0015,PC-5015,Logoff,192.168.1.35,Success,17,2,15,0,1,0,0,0,1
{39BD2EEV-7INRZJK9-E0OA},2025-01-16 08:11:13,U0015,PC-5015,Logon,192.168.1.35,Success,8,3,16,0,1,0,0,0,0
{HN2ECLCE-S1KTIOR4-V1OG},2025-01-16 17:39:43,U0015,PC-5015,Logoff,192.168.1.35,Success,17,3,16,0,1,0,0,0,1
{7VSCQMPD-7Z4KSO03-W2MR},2025-01-17 08:46:10,U0015,PC-5015,Logon,192.168.1.35,Success,8,4,17,0,1,0,0,0,0
{P2BYEE2A-BG9SHO5D-5AFQ},2025-01-17 17:25:27,U0015,PC-5015,Logoff,192.168.1.35,Success,17,4,17,0,1,0,0,0,1
{1JMBPTPD-WR1XFHSJ-0BI6},2025-01-20 08:06:11,U0015,PC-5015,Logon,192.168.1.35,Success,8,0,20,0,1,0,0,0,0
{TQGKRYT6-EBIN0BYQ-YVBN},2025-01-20 17:00:50,U0015,PC-5015,Logoff,192.168.1.35,Success,17,0,20,0,1,0,0,0,1
{Z2KGA99U-F1ZWW1UN-2KTV},2025-01-21 08:36:37,U0015,PC-5015,Logon,192.168.1.35,Success,8,1,21,0,1,0,0,0,0
{0Y9Q6KTN-N8ILDASL-W9HG},2025-01-21 17:38:47,U0015,PC-5015,Logoff,192.168.1.35,Success,17,1,21,0,1,0,0,0,1
{G23KF8OU-7OZ9ROE1-9BP0},2025-01-22 08:12:06,U0015,PC-5015,Logon,192.168.1.35,Success,8,2,22,0,1,0,0,0,0
{70SHYVNI-8E614936-85EF},2025-01-22 17:19:35,U0015,PC-5015,Logoff,192.168.1.35,Success,17,2,22,0,1,0,0,0,1
{VMT4FVMY-PJ2NNOC3-ARPY},2025-01-23 08:44:36,U0015,PC-5015,Logon,192.168.1.35,Success,8,3,23,0,1,0,0,0,0
{FGTU91JG-JTI2LSWB-B8RI},2025-01-23 17:43:56,U0015,PC-5015,Logoff,192.168.1.35,Success,17,3,23,0,1,0,0,0,1
{4PO5CB41-SCY3M84B-CTWK},2025-01-24 08:00:42,U0015,PC-5015,Logon,192.168.1.35,Success,8,4,24,0,1,0,0,0,0
{V4LQ15S5-8XWBNWJ6-PVOC},2025-01-24 17:18:40,U0015,PC-5015,Logoff,192.168.1.35,Success,17,4,24,0,1,0,0,0,1
{1OEEA20R-WRNBFZV1-JOST},2025-01-27 08:46:25,U0015,PC-5015,Logon,192.168.1.35,Success,8,0,27,0,1,0,0,0,0
{HQDE7M7H-6OQ7QH96-YCFN},2025-01-27 17:04:12,U0015,PC-5015,Logoff,192.168.1.35,Success,17,0,27,0,1,0,0,0,1
{P39LQT9N-GQ6TLV0G-UB5K},2025-01-28 08:14:48,U0015,PC-5015,Logon,192.168.1.35,Success,8,1,28,0,1,0,0,0,0
{DJ9IHJDQ-DFQ2YGGA-FDR3},2025-01-28 17:02:52,U0015,PC-5015,Logoff,192.168.1.35,Success,17,1,28,0,1,0,0,0,1
{GWJ7PUM3-2YP15I3I-EST9},2025-01-29 08:34:52,U0015,PC-5015,Logon,192.168.1.35,Success,8,2,29,0,1,0,0,0,0
{MUQ0RZTW-O7ERC4R6-S34A},2025-01-29 17:26:01,U0015,PC-5015,Logoff,192.168.1.35,Success,17,2,29,0,1,0,0,0,1
{NFXGIMYD-O5N1TQDJ-U0S1},2025-01-30 08:48:00,U0015,PC-5015,Logon,192.168.1.35,Success,8,3,30,0,1,0,0,0,0
{9EU818UT-YIWT258E-7428},2025-01-30 17:11:04,U0015,PC-5015,Logoff,192.168.1.35,Success,17,3,30,0,1,0,0,0,1
{I4PZZJ8X-KV4VTCDM-WS81},2025-01-31 08:44:46,U0015,PC-5015,Logon,192.168.1.35,Success,8,4,31,0,1,0,0,0,0
{XD7ITQRT-8G7QNCWZ-XQVR},2025-01-31 17:02:44,U0015,PC-5015,Logoff,192.168.1.35,Success,17,4,31,0,1,0,0,0,1
{PR44ESH9-BXLSOGWI-BJB6},2025-02-03 08:36:58,U0015,PC-5015,Logon,192.168.1.35,Success,8,0,3,0,1,0,0,0,0
{9NWYUBEK-T2MNJ7OV-HM3K},2025-02-03 17:23:48,U0015,PC-5015,Logoff,192.168.1.35,Success,17,0,3,0,1,0,0,0,1
{WETUJO55-H877MFCY-LTM9},2025-02-04 08:40:15,U0015,PC-5015,Logon,192.168.1.35,Success,8,1,4,0,1,0,0,0,0
{6MGUOV5I-T2NI9SUO-N8RJ},2025-02-04 17:30:11,U0015,PC-5015,Logoff,192.168.1.35,Success,17,1,4,0,1,0,0,0,1
{UALRY3IG-WEYSU7ER-RBSZ},2025-02-05 08:24:54,U0015,PC-5015,Logon,192.168.1.35,Success,8,2,5,0,1,0,0,0,0
{JB4HLLQL-LD0N53R4-SIP4},2025-02-05 17:37:15,U0015,PC-5015,Logoff,192.168.1.35,Success,17,2,5,0,1,0,0,0,1
{8J4ZXD82-BMQW8EVR-C0ER},2025-02-06 08:02:01,U0015,PC-5015,Logon,192.168.1.35,Success,8,3,6,0,1,0,0,0,0
{E4S4MFEL-33PCL1S2-QPKG},2025-02-06 17:17:23,U0015,PC-5015,Logoff,192.168.1.35,Success,17,3,6,0,1,0,0,0,1
{MM0YTMV8-2LZWGE86-83PL},2025-02-07 08:31:45,U0015,PC-5015,Logon,192.168.1.35,Success,8,4,7,0,1,0,0,0,0
{45B2NIXI-8E55325C-AMBH},2025-02-07 17:08:59,U0015,PC-5015,Logoff,192.168.1.35,Success,17,4,7,0,1,0,0,0,1
{DK4SNV9R-R49HQWP8-XFAN},2025-02-10 08:11:43,U0015,PC-5015,Logon,192.168.1.35,Success,8,0,10,0,1,0,0,0,0
{Z7K8CH3Z-3DE4EV5X-WWC0},2025-02-10 17:32:47,U0015,PC-5015,Logoff,192.168.1.35,Success,17,0,10,0,1,0,0,0,1
{SORHTMT1-OZXGGMQJ-9UJE},2025-02-11 08:56:05,U0015,PC-5015,Logon,192.168.1.35,Success,8,1,11,0,1,0,0,0,0
{UBFD340N-XIDB5Z8X-GQHP},2025-02-11 17:09:55,U0015,PC-5015,Logoff,192.168.1.35,Success,17,1,11,0,1,0,0,0,1
{HUUG4BGF-86HOGDPL-4CKT},2025-02-12 08:45:46,U0015,PC-5015,Logon,192.168.1.35,Success,8,2,12,0,1,0,0,0,0
{6LN824TL-7JE0Q0RF-OIAL},2025-02-12 17:09:15,U0015,PC-5015,Logoff,192.168.1.35,Success,17,2,12,0,1,0,0,0,1
{U8RZE6V4-UAUPFLYV-16ZH},2025-02-13 08:55:16,U0015,PC-5015,Logon,192.168.1.35,Success,8,3,13,0,1,0,0,0,0
{3E88SEBY-8EN00BGB-B1R3},2025-02-13 17:45:57,U0015,PC-5015,Logoff,192.168.1.35,Success,17,3,13,0,1,0,0,0,1
{QS5PYYZ5-YMIT7272-3BA9},2025-01-15 08:43:56,U0016,PC-5016,Logon,192.168.1.36,Success,8,2,15,0,1,0,0,0,0
{NCU2LQM5-85U7D2XG-770X},2025-01-15 17:15:59,U0016,PC-5016,Logoff,192.168.1.36,Success,17,2,15,0,1,0,0,0,1
{HJ5SC36U-9CYRVEOW-0EF5},2025-01-16 08:05:19,U0016,PC-5016,Logon,192.168.1.36,Success,8,3,16,0,1,0,0,0,0
{8O1FE1YE-ND6BWBEM-0TPI},2025-01-16 17:59:44,U0016,PC-5016,Logoff,192.168.1.36,Success,17,3,16,0,1,0,0,0,1
{0HKGNHAG-XXKSF2GD-AUOS},2025-01-17 08:59:39,U0016,PC-5016,Logon,192.168.1.36,Success,8,4,17,0,1,0,0,0,0
{4ULEVNA3-G49MN230-A7ZU},2025-01-17 17:59:21,U0016,PC-5016,Logoff,192.168.1.36,Success,17,4,17,0,1,0,0,0,1
{31IQFG7T-TN1E4JC0-FFRB},2025-01-20 08:37:31,U0016,PC-5016,Logon,192.168.1.36,Success,8,0,20,0,1,0,0,0,0
{WRUKFWPZ-DPVOE4T8-DL8F},2025-01-20 17:07:23,U0016,PC-5016,Logoff,192.168.1.36,Success,17,0,20,0,1,0,0,0,1
{WAZ5BCAN-68U1QP2W-NV2M},2025-01-21 08:56:43,U0016,PC-5016,Logon,192.168.1.36,Success,8,1,21,0,1,0,0,0,0
{48J4E3QA-BCE2EH30-OIQJ},2025-01-21 17:18:27,U0016,PC-5016,Logoff,192.168.1.36,Success,17,1,21,0,1,0,0,0,1
{FSTS3YQF-BZ9ZQHBQ-IQIC},2025-01-22 08:05:31,U0016,PC-5016,Logon,192.168.1.36,Success,8,2,22,0,1,0,0,0,0
{5NTJK2GZ-AUGTTMPP-JBEA},2025-01-22 17:03:52,U0016,PC-5016,Logoff,192.168.1.36,Success,17,2,22,0,1,0,0,0,1
{21VF3774-6PFMCIE4-ACJO},2025-01-23 08:12:42,U0016,PC-5016,Logon,192.168.1.36,Success,8,3,23,0,1,0,0,0,0
{8WACEQRQ-6B0JI1T3-UZZZ},2025-01-23 17:06:19,U0016,PC-5016,Logoff,192.168.1.36,Success,17,3,23,0,1,0,0,0,1
{LYZLGJVB-VXVR62TR-ICQP},2025-01-24 08:36:00,U0016,PC-5016,Logon,192.168.1.36,Success,8,4,24,0,1,0,0,0,0
{OV0D68FR-8RUI31PH-YSVK},2025-01-24 17:07:52,U0016,PC-5016,Logoff,192.168.1.36,Success,17,4,24,0,1,0,0,0,1
{3C3J548F-HBQ64DO4-XXWX},2025-01-27 08:39:28,U0016,PC-5016,Logon,192.168.1.36,Success,8,0,27,0,1,0,0,0,0
{46T9DNZW-SS9V66DQ-A4SV},2025-01-27 17:16:06,U0016,PC-5016,Logoff,192.168.1.36,Success,17,0,27,0,1,0,0,0,1
{XB3CTOJT-FE85S0I9-9N7T},2025-01-28 08:18:59,U0016,PC-5016,Logon,192.168.1.36,Success,8,1,28,0,1,0,0,0,0
{ATPLX3GG-UKO1Y7SR-3JFY},2025-01-28 17:03:51,U0016,PC-5016,Logoff,192.168.1.36,Success,17,1,28,0,1,0,0,0,1
{SQ1U97RW-JVIE6DUE-PRTI},2025-01-29 08:35:57,U0016,PC-5016,Logon,192.168.1.36,Success,8,2,29,0,1,0,0,0,0
{Y3TI0M2Q-22YOKBVP-X4NT},2025-01-29 17:31:18,U0016,PC-5016,Logoff,192.168.1.36,Success,17,2,29,0,1,0,0,0,1
{7PJSFPFM-NF7UIWJT-A882},2025-01-30 08:46:16,U0016,PC-5016,Logon,192.168.1.36,Success,8,3,30,0,1,0,0,0,0
{OZIBP9OF-9SVCA3DC-9E69},2025-01-30 17:17:34,U0016,PC-5016,Logoff,192.168.1.36,Success,17,3,30,0,1,0,0,0,1
{X9XF3HOI-ROAGI7LS-O2Z6},2025-01-31 08:15:22,U0016,PC-5016,Logon,192.168.1.36,Success,8,4,31,0,1,0,0,0,0
{81RJWPX5-ZJ2O4Q06-7CSZ},2025-01-31 17:23:58,U0016,PC-5016,Logoff,192.168.1.36,Success,17,4,31,0,1,0,0,0,1
{BT6AO3FJ-PO4DILGO-NJPX},2025-02-03 08:34:40,U0016,PC-5016,Logon,192.168.1.36,Success,8,0,3,0,1,0,0,0,0
{6ZUZTLSU-Y5LV92BE-EVG4},2025-02-03 17:39:51,U0016,PC-5016,Logoff,192.168.1.36,Success,17,0,3,0,1,0,0,0,1
{9I76BERP-0IV1TOPI-9XDU},2025-02-04 08:49:30,U0016,PC-5016,Logon,192.168.1.36,Success,8,1,4,0,1,0,0,0,0
{VNAAXU3K-8JB79YJ6-5WPO},2025-02-04 17:20:23,U0016,PC-5016,Logoff,192.168.1.36,Success,17,1,4,0,1,0,0,0,1
{PF37L5RP-TBQ818GS-VPI2},2025-02-05 08:20:50,U0016,PC-5016,Logon,192.168.1.36,Success,8,2,5,0,1,0,0,0,0
{ONEW1MKD-WVM7A7P4-EFG1},2025-02-05 17:16:51,U0016,PC-5016,Logoff,192.168.1.36,Success,17,2,5,0,1,0,0,0,1
{8RXLELCA-CK9D643J-2X9A},2025-02-06 08:28:27,U0016,PC-5016,Logon,192.168.1.36,Success,8,3,6,0,1,0,0,0,0
{ARSOZ9E5-GV7P2A2Q-9OJF},2025-02-06 17:57:34,U0016,PC-5016,Logoff,192.168.1.36,Success,17,3,6,0,1,0,0,0,1
{C07BTI1R-IMVN1BT9-WNJS},2025-02-07 08:51:27,U0016,PC-5016,Logon,192.168.1.36,Success,8,4,7,0,1,0,0,0,0
{EU1S5N18-BYPKNXMF-H5E8},2025-02-07 17:19:08,U0016,PC-5016,Logoff,192.168.1.36,Success,17,4,7,0,1,0,0,0,1
{1W09YW3D-P11IKX0R-B5TN},2025-02-10 08:28:18,U0016,PC-5016,Logon,192.168.1.36,Success,8,0,10,0,1,0,0,0,0
{CRZXC4VN-IBLWBV2I-ZSFW},2025-02-10 17:10:52,U0016,PC-5016,Logoff,192.168.1.36,Success,17,0,10,0,1,0,0,0,1
{45A4520S-ZORK64MG-J78J},2025-02-11 08:14:21,U0016,PC-5016,Logon,192.168.1.36,Success,8,1,11,0,1,0,0,0,0
{3HTNCVHZ-TAY12YIV-FQSX},2025-02-11 17:27:03,U0016,PC-5016,Logoff,192.168.1.36,Success,17,1,11,0,1,0,0,0,1
{02UPVSF5-YC9LUERJ-QENB},2025-02-12 08:55:34,U0016,PC-5016,Logon,192.168.1.36,Success,8,2,12,0,1,0,0,0,0
{0V0NJJ63-XVFIUD99-XRO3},2025-02-12 17:05:55,U0016,PC-5016,Logoff,192.168.1.36,Success,17,2,12,0,1,0,0,0,1
{HG57ZUHF-BEGGACSQ-NBB4},2025-02-13 08:56:36,U0016,PC-5016,Logon,192.168.1.36,Success,8,3,13,0,1,0,0,0,0
{57YZET3G-NDC06KLI-7V12},2025-02-13 17:38:42,U0016,PC-5016,Logoff,192.168.1.36,Success,17,3,13,0,1,0,0,0,1
{21TELO9L-YDA09Q16-A3KL},2025-01-15 10:17:26,U0017,PC-5017,Logon,192.168.1.37,Success,10,2,15,0,1,0,0,0,0
{N4L6BP6O-JC6ON5ZZ-679A},2025-01-15 19:47:37,U0017,PC-5017,Logoff,192.168.1.37,Success,19,2,15,0,1,0,0,0,1
{LO36JWBW-NUHPHTN0-UONQ},2025-01-16 10:28:34,U0017,PC-5017,Logon,192.168.1.37,Success,10,3,16,0,1,0,0,0,0
{IPT6UR9X-RWNNVGQC-QNYI},2025-01-16 19:00:33,U0017,PC-5017,Logoff,192.168.1.37,Success,19,3,16,0,1,0,0,0,1
{E51M4WU3-GA9TA76N-FCQM},2025-01-17 10:01:05,U0017,PC-5017,Logon,192.168.1.37,Success,10,4,17,0,1,0,0,0,0
{QQZYEKV2-DY4TKVV7-PGF7},2025-01-17 19:20:07,U0017,PC-5017,Logoff,192.168.1.37,Success,19,4,17,0,1,0,0,0,1
{356J0JE3-MKR4L2E4-F4N3},2025-01-20 10:28:03,U0017,PC-5017,Logon,192.168.1.37,Success,10,0,20,0,1,0,0,0,0
{A0CO76O8-QHE4QGFU-LZ2A},2025-01-20 19:45:36,U0017,PC-5017,Logoff,192.168.1.37,Success,19,0,20,0,1,0,0,0,1
{S83GYZIE-PO772NRC-MUZ8},2025-01-21 10:05:31,U0017,PC-5017,Logon,192.168.1.37,Success,10,1,21,0,1,0,0,0,0
{U9V45D3D-GC50I32B-UHBC},2025-01-21 19:05:07,U0017,PC-5017,Logoff,192.168.1.37,Success,19,1,21,0,1,0,0,0,1
{LA8JZ9DS-2ULK3FUQ-VU5O},2025-01-22 10:27:37,U0017,PC-5017,Logon,192.168.1.37,Success,10,2,22,0,1,0,0,0,0
{J81O082S-FR23C60C-JBMU},2025-01-22 19:08:38,U0017,PC-5017,Logoff,192.168.1.37,Success,19,2,22,0,1,0,0,0,1
{HGQK820P-S5I5FTOJ-TBPG},2025-01-23 10:39:25,U0017,PC-5017,Logon,192.168.1.37,Success,10,3,23,0,1,0,0,0,0
{9967ST8L-I72W4OEB-MQPJ},2025-01-23 19:35:14,U0017,PC-5017,Logoff,192.168.1.37,Success,19,3,23,0,1,0,0,0,1
{MWMNOHG3-VTL1DRZ0-XV6D},2025-01-24 10:03:25,U0017,PC-5017,Logon,192.168.1.37,Success,10,4,24,0,1,0,0,0,0
{QSNVYF2Z-QOYGWOW7-L7J7},2025-01-24 19:05:06,U0017,PC-5017,Logoff,192.168.1.37,Success,19,4,24,0,1,0,0,0,1
{YG626M8A-41ZBLM57-6M2Y},2025-01-27 10:57:05,U0017,PC-5017,Logon,192.168.1.37,Success,10,0,27,0,1,0,0,0,0
{P6MPB4DP-GEVBM0YX-6X3B},2025-01-27 19:37:16,U0017,PC-5017,Logoff,192.168.1.37,Success,19,0,27,0,1,0,0,0,1
{8W81AYUA-M75PSZ1C-TW68},2025-01-28 10:25:18,U0017,PC-5017,Logon,192.168.1.37,Success,10,1,28,0,1,0,0,0,0
{5WGTM16Y-MBNBOR7A-AU76},2025-01-28 19:41:21,U0017,PC-5017,Logoff,192.168.1.37,Success,19,1,28,0,1,0,0,0,1
{CNPJ269S-YE6HG4LZ-95AO},2025-01-29 10:35:03,U0017,PC-5017,Logon,192.168.1.37,Success,10,2,29,0,1,0,0,0,0
{14MAFMAR-9LEOKQJU-WXU2},2025-01-29 19:29:24,U0017,PC-5017,Logoff,192.168.1.37,Success,19,2,29,0,1,0,0,0,1
{HLDA2UX6-4BIW8UOJ-A5EN},2025-01-30 10:14:50,U0017,PC-5017,Logon,192.168.1.37,Success,10,3,30,0,1,0,0,0,0
{2WA6M96M-5U2TLUGG-01LO},2025-01-30 19:28:14,U0017,PC-5017,Logoff,192.168.1.37,Success,19,3,30,0,1,0,0,0,1
{IY525FNS-CQQAVAQD-MFZT},2025-01-31 10:14:53,U0017,PC-5017,Logon,192.168.1.37,Success,10,4,31,0,1,0,0,0,0
{P8D20GM6-2S60YUP1-SHNT},2025-01-31 19:11:12,U0017,PC-5017,Logoff,192.168.1.37,Success,19,4,31,0,1,0,0,0,1
{L0YQZDUB-B9MIT3VH-TN7S},2025-02-01 14:56:00,U0017,PC-5017,Logon,192.168.1.37,Success,14,5,1,1,1,0,0,0,0
{2J8LBDSG-1FBTWTW4-IXFJ},2025-02-03 10:57:11,U0017,PC-5017,Logon,192.168.1.37,Success,10,0,3,0,1,0,0,0,0
{RKHE0SDP-8MVHAEWA-BHB7},2025-02-03 19:17:17,U0017,PC-5017,Logoff,192.168.1.37,Success,19,0,3,0,1,0,0,0,1
{HEZR4E5I-ZB1EDMBJ-HY3M},2025-02-04 10:44:09,U0017,PC-5017,Logon,192.168.1.37,Success,10,1,4,0,1,0,0,0,0
{I3QM6DTE-CAFVO5Y0-QNV4},2025-02-04 19:50:38,U0017,PC-5017,Logoff,192.168.1.37,Success,19,1,4,0,1,0,0,0,1
{0TE2J403-CNFU2HER-SNUN},2025-02-05 10:10:37,U0017,PC-5017,Logon,192.168.1.37,Success,10,2,5,0,1,0,0,0,0
{46Q16NZ7-DSONKK1J-XPP9},2025-02-05 19:53:26,U0017,PC-5017,Logoff,192.168.1.37,Success,19,2,5,0,1,0,0,0,1
{VGIPAXNQ-EGE5EKFH-OE3M},2025-02-06 10:43:19,U0017,PC-5017,Logon,192.168.1.37,Success,10,3,6,0,1,0,0,0,0
{ZJFY4W8T-R98W07FI-L3DV},2025-02-06 19:41:35,U0017,PC-5017,Logoff,192.168.1.37,Success,19,3,6,0,1,0,0,0,1
{JHMIE898-9GNCTIJH-33IC},2025-02-07 10:43:24,U0017,PC-5017,Logon,192.168.1.37,Success,10,4,7,0,1,0,0,0,0
{4TONZNQ0-6UJLQV62-J16W},2025-02-07 19:53:23,U0017,PC-5017,Logoff,192.168.1.37,Success,19,4,7,0,1,0,0,0,1
{NQ4O7VS8-CHKCMNT6-U777},2025-02-10 10:15:27,U0017,PC-5017,Logon,192.168.1.37,Success,10,0,10,0,1,0,0,0,0
{DM1VL7UO-4G4IQ9EN-Z9JN},2025-02-10 19:19:32,U0017,PC-5017,Logoff,192.168.1.37,Success,19,0,10,0,1,0,0,0,1
{K98XVI67-3KLLZCUH-1I8Y},2025-02-11 10:59:52,U0017,PC-5017,Logon,192.168.1.37,Success,10,1,11,0,1,0,0,0,0
{TYE737FE-NTD7KFN8-K6P6},2025-02-11 19:01:01,U0017,PC-5017,Logoff,192.168.1.37,Success,19,1,11,0,1,0,0,0,1
{J4XYBRXF-X3AT253I-QQUO},2025-02-12 10:51:29,U0017,PC-5017,Logon,192.168.1.37,Success,10,2,12,0,1,0,0,0,0
{GQE6XB1Z-337C7NXX-BAF4},2025-02-12 19:20:26,U0017,PC-5017,Logoff,192.168.1.37,Success,19,2,12,0,1,0,0,0,1
{ELLX8EAK-8YE71TWD-96HH},2025-02-13 10:11:46,U0017,PC-5017,Logon,192.168.1.37,Success,10,3,13,0,1,0,0,0,0
